REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110002591062,CAPITAL METAL FINISHING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002591062,32.203720000000004,-110.96148000000001
110042247869,AMERECO BIOFUELS,12,,http://echo.epa.gov/detailed-facility-report?fid=110042247869,33.3616,-112.7445
110039261303,DLUBAK GLASS COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110039261303,32.545911,-114.61509
110032635049,CYBERNETIC RESEARCH LABORATORIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110032635049,32.18292,-110.91776999999999
110070226249,ASCENT AVIATION SEVICES CORPORATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110070226249,32.12678,-110.95951000000001
110039284592,ANDERSON PAINTING,7,,http://echo.epa.gov/detailed-facility-report?fid=110039284592,32.13919,-110.92616000000001
110000609011,CONN-SELMER,4,,http://echo.epa.gov/detailed-facility-report?fid=110000609011,31.390590000000003,-110.9625
110002585006,ROAD MACHINERY LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110002585006,32.184470000000005,-110.92283
110002566063,VETERANS MEDICAL CENTER,3,,http://echo.epa.gov/detailed-facility-report?fid=110002566063,32.18111,-110.96829
110000898342,PROTOTRON CIRCUITS SW,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000898342,32.1861,-110.91181
110033020246,ELITE COATINGS,2,,http://echo.epa.gov/detailed-facility-report?fid=110033020246,32.153290000000005,-110.88785
110041967930,USMC - BARRY M GOLDWATER RANGE WESTERN,2,,http://echo.epa.gov/detailed-facility-report?fid=110041967930,32.620556,-114.506666
110006465100,CAID INDUSTRIES INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110006465100,32.13953,-110.93778
110009524032,KERAMONT CORP,2,,http://echo.epa.gov/detailed-facility-report?fid=110009524032,32.17341,-110.95511
110000472006,LEARJET INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000472006,32.11087,-110.95356000000001
110010063563,SILVER BELL MINING LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110010063563,32.391474,-111.49693400000001
110070458819,BOMBARDIER COMMERCIAL AIRCRAFT SERVICES,2,,http://echo.epa.gov/detailed-facility-report?fid=110070458819,32.11078,-110.94878999999999
110043567716,KPS GLOBAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110043567716,33.411970000000004,-112.4268
110070206105,"XPO LOGISTICS FREIGHT, INC - UTU",1,,http://echo.epa.gov/detailed-facility-report?fid=110070206105,32.17179,-110.95313999999999
110016971339,US AIR FORCE PLANT 44,1,,http://echo.epa.gov/detailed-facility-report?fid=110016971339,32.10518,-110.94718999999999
