,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
9259,"FUTAMURA USA, INC.",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000445821,39.05336,-95.557551
27525,BROWNS TREE SERVICE (AIR CURT COMB) (PORTABLE),12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067575813,39.0354,-95.6755
30365,GP INDUSTRIAL PLASTERS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002339229,39.706673,-96.646789
32362,LA CYGNE GENERATING STATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000747988,38.34792,-94.644946
22288,COFFEYVILLE RESOURCES REFINING & MARKETING,12,,http://echo.epa.gov/detailed-facility-report?fid=110013703206,37.047556,-95.606106
34788,"LAFARGE MIDWEST, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110049249097,37.508942,-95.822476
10716,OSAWATOMIE MUNICIPAL POWER PLANT,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110041009734,38.5017,-94.96
30824,HBD/THERMOID INDUSTRIES INC,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000445938,37.684051,-95.466909
13714,FARMERS COOPERATIVE - FRANKFORT (TUMBLEWEED RD),2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067160379,39.7136,-96.4359
15257,PTMW INC. - TOPEKA,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017472778,39.090195,-95.734086
25833,DAYTON SUPERIOR CORP,2,,http://echo.epa.gov/detailed-facility-report?fid=110000769188,37.33069,-95.26593
36405,CONCRETE SUPPLY OF TOPEKA (PORTABLE),2,,http://echo.epa.gov/detailed-facility-report?fid=110015308629,39.0325,-95.6697
36743,DWIGHT D. EISENHOWER VA MEDICAL CENTER,2,,http://echo.epa.gov/detailed-facility-report?fid=110013982967,39.27713,-94.89974
6404,KANSAS GAS SERVICE,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038946488,38.9516,-95.6775
26152,REP KANSAS GATHERING,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022482534,37.3186,-95.6222
35657,ADMIRAL BAY RESOURCES,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012142270,37.43485,-95.58871
655,EMERALD TRANSFORMER PPM LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110017392739,37.088706,-95.580703
1845,WHITAKER COMPANIES - STARK QUARRY,1,,http://echo.epa.gov/detailed-facility-report?fid=110010395580,37.708747,-95.163082
2178,SCOTT ROCK (ASPHALT PLANT) (PORTABLE),1,,http://echo.epa.gov/detailed-facility-report?fid=110007363637,37.330002,-95.732498
3032,GARNETT MUNICIPAL POWER PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110007024638,38.269968,-95.244357
