,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
30017,GRAFTECH INTERNATIONAL HOLDINGS INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056958608,39.25496,-80.29091
31958,"XCL MIDSTREAM OPERATING, LLC, CONDENSATE PAD #1",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070520604,39.743393,-80.799348
13250,ERGON WEST VIRGINIA INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110027982565,40.6111,-80.630833
20717,"CERTAINTEED GYPSUM WEST VIRGINIA, INC., MOUNDSVILLE",2,,http://echo.epa.gov/detailed-facility-report?fid=110063232853,39.905616,-80.757009
17257,"MARKWEST LIBERTY MIDSTREAM & RESOURCES LLC, MOBLEY",1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110063226986,39.553674,-80.55654200000002
18282,LOVERIDGE MINE,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005561999,39.60383,-80.26562
11055,BLUE RACER NATRIUM LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045567542,39.757798,-80.858813
13757,DOMINION GAS TRANSMISSION EXTRACTION PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000711551,39.583332,-80.666946
36328,"WILLIAMS OHIO VALLEY MIDSTREAM LLC, FT. BEELER",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043703267,39.878509,-80.59048
37907,"CNX GAS COMPANY LLC, SHIRLEY 3/40",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070160424,39.414204,-80.83411600000002
39018,"THE MONONGALIA COUNTY COAL COMPANY, MONONGALIA CNTY",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005570827,39.70777800000001,-80.294444
12641,"MOUNTAINEER MIDSTREAM COMPANY, LLC, ZINNIA STATION",1,,http://echo.epa.gov/detailed-facility-report?fid=110061066279,39.217495,-80.55959
34597,NAVAL SEA SYSTEMS COMMAND - ALLEGANY BALLISTICS LABORATORY,1,,http://echo.epa.gov/detailed-facility-report?fid=110000345010,39.560972,-78.843611
38199,"PRECOAT METALS CORPORATION, WEIRTON",1,,http://echo.epa.gov/detailed-facility-report?fid=110000344716,40.3869,-80.60637
14803,"EQT PRODUCTION COMPANY, PNG-103",0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110058904832,39.55733,-80.67627
34331,SHERWOOD PLANT,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110054628159,39.281445,-80.69374
37221,MPM SILICONES LLC,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000344814,39.481935,-81.07643
964,"HG ENERGY II APPALACHIA, LLC, WEB 22",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069998907,39.922767,-80.519674
1937,"EQT PRODUCTION COMPANY, OXF-157 SITE",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067569250,39.236127,-80.766144
2068,"HG ENERGY II APPALACHIA, LLC, SAND HILL 25",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069998906,39.99679,-80.55191500000002
