,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8568,HUNT SOUTHLAND REFINING CO - SANDERSVILLE,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000590842,31.8167,-89.0089
11606,PEARL RIVER WASTEWATER TREATMENT PLANT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014411243,32.786351,-89.20500200000002
1848,NESHOBA COUNTY,13,,http://echo.epa.gov/detailed-facility-report?fid=110009714773,32.782262,-89.117951
3639,NEW HARMONY WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110013739160,32.782262,-89.117951
5021,LULA POTW,13,,http://echo.epa.gov/detailed-facility-report?fid=110002307174,34.459792,-90.473545
5512,"VALMET, INC.",13,,http://echo.epa.gov/detailed-facility-report?fid=110002225663,33.479861,-88.38069399999998
6177,"MDOC, SOUTH MISSISSIPPI CORRECTIONAL INSTITUTION",13,,http://echo.epa.gov/detailed-facility-report?fid=110008504975,31.172694,-88.602333
6576,MOORHEAD POTW,13,,http://echo.epa.gov/detailed-facility-report?fid=110002307254,33.43351,-90.500101
7797,"DR. EUGENE HUNTER, HUNTINGTON PARK ESTATES",13,,http://echo.epa.gov/detailed-facility-report?fid=110008520225,32.481833,-88.674139
7962,C F GOLLOTT AND SON SEAFOOD INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110002222087,30.42327,-88.89104
8546,PIPER METAL FORMING CORPORATION,13,,http://echo.epa.gov/detailed-facility-report?fid=110002218154,34.5209,-89.0071
9254,CONEHATTA SCHOOL WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110009860882,32.55257,-89.26890999999998
10290,CHOCTAW UTILITIES TUCKER LAGOON,13,,http://echo.epa.gov/detailed-facility-report?fid=110009714693,32.70068,-89.07245999999998
11321,SOUTHWEST MISSISSIPPI COMMUNITY COLLEGE POTW,13,,http://echo.epa.gov/detailed-facility-report?fid=110008516285,31.28564,-90.449
12511,COAHOMA POTW,13,,http://echo.epa.gov/detailed-facility-report?fid=110011053536,34.198588,-90.583443
1143,MORTON POTW,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022886607,32.354028,-89.630528
1516,CANTON MUN UTIL-BEATTIES BLUFF WWTF,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039795095,32.658389,-90.208556
3863,"FIKES WHOLESALE INC, CEFCO NO. 508",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008520733,32.491611,-88.841139
10174,METRO DESOTO UTILITIES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009862737,34.993417,-89.789028
11522,MORGAN CITY WATER AND SEWER ASSOCIATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008515794,33.3777,-90.35036
