,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8749,JINDAL TUBULAR USA LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110058313640,30.231761,-89.575436
196,PYCO INDUSTRIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000376263,33.518417,-90.206667
2685,STEEL DYNAMICS INC FLAT ROLL GROUP COLUMBUS DIV,12,,http://echo.epa.gov/detailed-facility-report?fid=110041596902,33.443806,-88.575611
4230,PREMIERE PLASTICS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110001472861,34.249725,-88.978081
5688,MISSISSIPPI SILICON LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110067428616,34.805847,-88.32280300000002
9825,"ANDERSON TULLY LUMBER COMPANY, WALTERSVILLE LUMBER MILL",12,,http://echo.epa.gov/detailed-facility-report?fid=110016843488,32.377778,-90.869467
11589,HOMAN INDUSTRIES,12,,http://echo.epa.gov/detailed-facility-report?fid=110012606858,34.237889,-88.407725
5095,FIRST CHEMICAL CORP,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110014329994,30.355278,-88.49494399999998
3275,NORBORD INDUSTRIES INC,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000605186,34.463894,-88.65140799999998
8860,ERGON REFINING INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040620600,32.388015,-90.900203
13227,"VT HALTER MARINE, PASCAGOULA OPERATIONS",5,,http://echo.epa.gov/detailed-facility-report?fid=110064135056,30.34722,-88.51331
3415,"JOHNSTON TOMBIGBEE FURNITURE, COLUMBUS 2",4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017384267,33.514739,-88.397511
378,"MONSANTO COMPANY, DELTAPINE FACILITY",3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002212230,33.165289,-90.853889
3499,GEORGIA-PACIFIC WOOD PRODUCTS LLC (PLYWOOD),3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000590691,31.8392,-89.4659
8279,"GULF SOUTH PIPELINE COMPANY LP, HARRISVILLE COMPRESSOR STATION",3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038353509,32.028333,-90.142225
2678,"SHUQUALAK LUMBER COMPANY INC, PLANER MILL DIVISION",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007108334,32.980861,-88.570278
6647,FRANKLIN LUMBER COMPANY,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040966826,31.461411,-90.841683
7438,ALUMINUM EXTRUSIONS INC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002226181,34.61277800000001,-89.98974399999999
9693,CHARLESTON INDUSTRIES INC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001473646,34.011681,-90.058892
11740,"KEMIRA CHEMICALS, INC.",2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000377690,33.80699,-88.53994
