REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110002238105,PAGELAND NORTHWEST PLANT,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110002238105,34.771667,-80.393333
110002182094,LATTA TOWN OF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002182094,34.336110999999995,-79.418611
110013763150,GEORGETOWN COUNTY SCHOOL DISTRICT PLEASANT HILL ELEMENTARY,13,,http://echo.epa.gov/detailed-facility-report?fid=110013763150,33.67855,-79.35475
110000587491,SONOCO PRODUCTS COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000587491,34.384861,-80.067449
110006623243,GSW&SA/CONWAY WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110006623243,33.819393,-79.065931
110020998170,LAMAR TOWN OF,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110020998170,34.1303,-80.1292
110039518340,TRICO/HAMER WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039518340,34.474965000000005,-79.327528
110020149463,CAROLINA SAND/PEE DEE MINE,11,,http://echo.epa.gov/detailed-facility-report?fid=110020149463,33.80706,-79.29963000000001
110039518297,TRICO/BOBBY BYRD WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039518297,34.447222,-79.392937
110006184020,PAMPLICO TOWN OF,11,,http://echo.epa.gov/detailed-facility-report?fid=110006184020,33.996666999999995,-79.565
110039518288,TRICO/TANNER WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039518288,34.363749,-79.271176
110020149132,D & L SITEWORK/CATES BAY MINE,11,,http://echo.epa.gov/detailed-facility-report?fid=110020149132,33.794167,-79.221389
110039518420,TRICO/FAIRFIELD WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039518420,34.404777,-79.419376
110070570452,GSW&SA/BULL CREEK WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110070570452,33.650085,-79.108935
110039518322,FLORENCE/LUCAS ST WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039518322,34.219711,-79.788129
110002239195,COMMANDER NURSING CENTER,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002239195,34.10545,-79.70383000000001
110070159251,HORRY LAND SER/MILL SWAMP MINE,10,,http://echo.epa.gov/detailed-facility-report?fid=110070159251,33.8625,-78.783056
110063023749,PAULEY SWAMP WELL REVERSE OSMOSIS SYSTEM,10,,http://echo.epa.gov/detailed-facility-report?fid=110063023749,33.75768,-79.18692
110044960478,HOWCOX/LIVE OAK TERRACE MINE,10,,http://echo.epa.gov/detailed-facility-report?fid=110044960478,33.414167,-79.33444399999999
110070162099,D&L SITEWORKS INC/PEE DEE CROSSROADS 2,10,,http://echo.epa.gov/detailed-facility-report?fid=110070162099,33.835529,-79.241197
