,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1271,MOSAIC PHOSPHATES CO FAUSTINA PLANT,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110022324037,30.08367,-90.91325
12658,FORMOSA PLASTICS LOUISIANA,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000597444,30.501337,-91.19234
43489,CALUMET LUBRICANTS COMPANY CALUMET PRINCETON REFINERY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000597499,32.589009999999995,-93.51512
47082,SHREVEPORT REFINERY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000540317,32.471,-93.79193
35290,NUCOR STEEL LOUISIANA LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056317677,30.101623,-90.867748
53022,LAKE CHARLES CARBON COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000449499,30.11837,-93.29295
425,LISBON PROCESSING LLC - LISBON REFINERY J V LLC FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110002047589,32.793202,-92.8071
724,LION COPOLYMER GEISMAR LLC - GEISMAR FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000449765,30.205046000000007,-91.005453
9553,C&C MARINE & REPAIR LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110009581791,29.86702,-90.01552
12342,ORION ENGINEERED CARBONS LLC - IVANHOE CARBON BLACK PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110041094446,29.776670000000006,-91.73611
22168,TOKAI CARBON CB LTD - ADDIS FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110043799743,30.3288,-91.2792
30981,WEST DELTA BLOCK 54 - TANK BATTERY #3,12,,http://echo.epa.gov/detailed-facility-report?fid=110007041708,29.01361,-89.39528
36699,EXXONMOBIL BATON ROUGE CHEMICAL PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000449970,30.495769,-91.173111
43702,EBR CITY PARISH - RENEWABLE ENERGY CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110014466461,30.449415,-91.182667
48869,COLUMBIAN CHEMICALS CO NORTH BEND PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000449337,29.682045,-91.456159
51828,SWEET LAKE FIELD FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110011139080,29.94433,-93.13715
54969,LAKE CHARLES CANE - LACASSINE MILL LLC - LACASSINE MILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110018853329,30.22871,-92.91613
56912,PCS NITROGEN FERTILIZER LP - GEISMAR AGRICULTURAL NITROGEN & PHOSPHATE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000748059,30.225784,-91.053154
66774,BATON ROUGE COMPLEX,12,,http://echo.epa.gov/detailed-facility-report?fid=110043804185,30.484917,-91.17392
15906,GEORGIA GULF CHEMICALS & VINYLS LLC,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000613747,30.262255,-91.185837
