,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
36062,STELLA-JONES CORPORATION - PINEVILLE FACILITY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000450547,31.31959,-92.42429
39711,CLEAN HARBORS COLFAX LLC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000911210,31.573505,-92.726262
3457,LA PLATING & COATINGS LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055446557,30.234859000000004,-92.104525
15276,MRS VEES AUTO BODY SHOP,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003272306,30.01773,-89.96788000000002
15906,GEORGIA GULF CHEMICALS & VINYLS LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000613747,30.262255,-91.185837
36480,INNOPHOS INC - INNOPHOS GEISMAR PLANT,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000743385,30.21807,-91.05467
328,PREMIER PRODUCTION MANAGEMENT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008059741,30.05139,-91.93583
1271,MOSAIC PHOSPHATES CO FAUSTINA PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022324037,30.08367,-90.91325
5348,JNJ SALVAGE & SALES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110066955815,30.261,-93.182674
5547,BLAST TECH,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064016103,30.090414000000006,-91.933841
6662,MACY'S LAKESIDE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040099568,30.00365,-90.15676
8013,DELTA ST. GABRIEL,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000743401,30.249722,-91.084722
10502,MOSAIC FERTILIZER LLC UNCLE SAM PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006020215,30.02011,-90.77108
12104,MACY'S SOUTH,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031405398,30.39272,-91.089784
12658,FORMOSA PLASTICS LOUISIANA,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000597444,30.501337,-91.19234
13319,DELTECH MONOMERS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000450002,30.553364,-91.202428
16216,EXXONMOBIL CHEMICAL CO. BATON ROUGE PLASTICS PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012817354,30.552014,-91.178517
16984,WALGREEN DRUG STORE 5472,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056318104,30.02127,-90.25692
23417,OCCIDENTAL CHEMICAL CORP GEISMAR PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000449774,30.1851,-90.9804
24130,MACKENZIE TRANSITION LLC - MACKENZIE COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000794490,30.56736,-89.87985
