REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110024763451,TRUMP VILLAGE SECT 3 BOILER PLANT,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024763451,40.576894,-73.969727
110001570773,STARRETT CITY POWER PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110001570773,40.64917,-73.87973000000001
110019512106,BROOKLYN DEV DISABILITIES SERVICE OFFICE,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019512106,40.65695,-73.86453
110004375006,SEPILON CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110004375006,40.6726,-73.86641
110001573388,SUNOCO #0007-1548,0,,http://echo.epa.gov/detailed-facility-report?fid=110001573388,40.685978999999996,-73.97885
110000839344,HALMARK ARCHITECTURAL FINISHING CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110000839344,40.654759999999996,-73.89458
110001597978,KELLY CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001597978,40.635849,-73.918776
110040465608,1 HANSON PLACE,0,,http://echo.epa.gov/detailed-facility-report?fid=110040465608,40.685109999999995,-73.97762
110009487732,250 LIVINGSTON STREET BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110009487732,40.689040000000006,-73.98419
110019822851,CRYSTAL FRENCH CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110019822851,40.68056,-73.95275
110024775359,ATLANTIC TERMINAL OFFICE TOWER,0,,http://echo.epa.gov/detailed-facility-report?fid=110024775359,40.685134999999995,-73.97746500000001
110019820611,4750 BEDFORD AVE BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110019820611,40.58578,-73.94396
110019200808,CHASE AUTOMOTIVE INC.,0,,http://echo.epa.gov/detailed-facility-report?fid=110019200808,40.6114,-73.91297
110004397439,ATTACCAPANNI CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110004397439,40.617385,-73.91082
110020996109,AUTO MOTORS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110020996109,40.57886,-73.98591
110001571754,EXXON-PITT PENN AUTO #7449,0,,http://echo.epa.gov/detailed-facility-report?fid=110001571754,40.67132,-73.89573
110040834372,190 COZINE AVENUE BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110040834372,40.6552,-73.88485
110019194708,GASCO,0,,http://echo.epa.gov/detailed-facility-report?fid=110019194708,40.679742,-73.958211
110019418977,CASCADE LINEN SUPPLY,0,,http://echo.epa.gov/detailed-facility-report?fid=110019418977,40.69539,-73.94904
110004444183,ISLAND SVCE STA #7316,0,,http://echo.epa.gov/detailed-facility-report?fid=110004444183,40.58255,-73.95998
