,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
51,RADCLIFFE PLACE RECREATION FACILITY,13,,http://echo.epa.gov/detailed-facility-report?fid=110042611821,38.544222,-90.630528
2300,DCSD WASTEWATER TREATMENT PLANT #2,13,,http://echo.epa.gov/detailed-facility-report?fid=110006377777,38.692361,-90.68425
2427,FOL TAPE LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110018005433,38.54493,-90.44851
2444,TRUGREEN  FENTON 5590,13,,http://echo.epa.gov/detailed-facility-report?fid=110006732241,38.540778,-90.449917
3626,DELMAR GARDENS III,13,,http://echo.epa.gov/detailed-facility-report?fid=110066896194,38.64941500000001,-90.541787
6928,JEFFCO HOLDINGS LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110050800675,38.49659000000001,-90.46718
7474,HANSEN'S TREE SERVICE,13,,http://echo.epa.gov/detailed-facility-report?fid=110040047419,38.451888,-90.401352
9537,BRIDGEPORT CROSSING APARTMENTS,13,,http://echo.epa.gov/detailed-facility-report?fid=110020041346,38.754083,-90.420639
10527,ROBINWOOD WEST CID POOL,13,,http://echo.epa.gov/detailed-facility-report?fid=110039406014,38.687009,-90.460261
10759,ESTATES AT AUGUST TAVERN CREEK WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110006725543,38.55956,-90.695559
11992,CHESTERFIELD MONTESSORI SCHOOL,13,,http://echo.epa.gov/detailed-facility-report?fid=110009036756,38.661282,-90.509504
13901,DUCKETT CREEK SANITATION DISTRICT TREATMENT PLANT #1,13,,http://echo.epa.gov/detailed-facility-report?fid=110000737196,38.724,-90.54703
15454,OLD WARSON COUNTRY CLUB,13,,http://echo.epa.gov/detailed-facility-report?fid=110011106739,38.616335,-90.386641
16922,ST LOUIS COMPOSTING INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110006725758,38.54201,-90.49657
18395,METRO WEST FPD #5 WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009713355,38.576892,-90.624269
19010,EUREKA WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110039700829,38.499417,-90.619
21694,MARIANIST RETREAT CENTER,13,,http://echo.epa.gov/detailed-facility-report?fid=110037502057,38.53792,-90.63217
22976,MERAMEC HEIGHTS SHOPPING CENTER WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009712212,38.438358,-90.456894
25929,BRENNENS POINT APARTMENTS WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009872165,38.481393,-90.505554
25956,FOREST HILLS COUNTRY CLUB,13,,http://echo.epa.gov/detailed-facility-report?fid=110015890115,38.61562,-90.59287
