,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
9506,TASMAN LEATHER GROUP LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000314749,44.882197,-69.448538
10352,MAINE STATE OF HEALTH LAB,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003558338,44.30562000000001,-69.78129
349,ELECTRONICS END LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110043771727,44.787252,-68.763836
1755,WE CARE DRY CLEANERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110003554939,43.08715,-70.74268000000002
2016,QUALITY ASSURANCE LAB,12,,http://echo.epa.gov/detailed-facility-report?fid=110003553823,43.62609000000001,-70.28407
2665,MASTERS MACHINE COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110008437762,43.93795,-69.47353000000001
4284,YANKEE MARINA INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110012275091,43.79412,-70.17551999999999
4801,WYMAN AUTO BODY,12,,http://echo.epa.gov/detailed-facility-report?fid=110003555661,43.67819,-70.41513
8665,YARMOUTH BOAT YARD,12,,http://echo.epa.gov/detailed-facility-report?fid=110040752931,43.79561,-70.17734
9531,ELIOT RECYCLING SERVICES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000797246,43.13375,-70.77543100000003
9543,NATIONAL WOOD PRODUCTS OF MAI,12,,http://echo.epa.gov/detailed-facility-report?fid=110001092763,44.151669,-70.486597
10194,NEOKRAFT SIGNS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110015815698,44.12093,-70.2029
11780,SAINT JOSEPH S COLLEGE OF MAINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110012171933,43.82527,-70.47991
11826,SAUNDERS BROTHERS - LOCKE MILLS PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110003554699,44.40086,-70.70409000000002
1532,MAINE CENTRAL RAILROAD,9,,http://echo.epa.gov/detailed-facility-report?fid=110000835384,44.56086,-69.62684
3126,"ENPRO SERVICES OF MAINE, INC",4,,http://echo.epa.gov/detailed-facility-report?fid=110000614130,43.63594000000001,-70.28662
6367,"KATAHDIN ANALYTICAL SERVICES, LLC",4,,http://echo.epa.gov/detailed-facility-report?fid=110031443613,43.5914,-70.35401
9475,THOMAS & BETTS,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110018906031,43.40458,-70.69704
4,OMNICARE PHARMACY OF MAINE,3,,http://echo.epa.gov/detailed-facility-report?fid=110043219781,43.65998,-70.36804000000001
957,THE JACKSON LABORATORY-BAR HARBOR,3,,http://echo.epa.gov/detailed-facility-report?fid=110000865788,44.36559000000001,-68.19759
