,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
5950,DRAGON PRODUCTS CEMENT PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000581521,44.08401,-69.157238
3882,ND PAPER INC - RUMFORD DIVISION,12,,http://echo.epa.gov/detailed-facility-report?fid=110058114776,44.5508,-70.5411
7891,DOWNEAST POWER,12,,http://echo.epa.gov/detailed-facility-report?fid=110010406471,44.735278,-68.0325
11158,NAVAL COMPUTER & TELECOM STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110000601714,44.641785,-67.293245
4279,OLD TOWN FUEL AND FIBER - CLOSED,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000581460,44.917362,-68.636511
8043,PINKHAM SAWMILL/NASHVILLE PLT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010377635,46.632831,-68.419721
88,A.C. ELECTRIC CORP.,0,,http://echo.epa.gov/detailed-facility-report?fid=110003556811,44.06834,-70.27493
89,"JSI STORE FIXTURES, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110044213570,45.26434,-68.99201
103,PRATT - ABBOTT SOUTH PORTLAND,0,,http://echo.epa.gov/detailed-facility-report?fid=110020580058,43.63509000000001,-70.24953000000001
118,M & P AUTO,0,,http://echo.epa.gov/detailed-facility-report?fid=110024823930,44.072,-70.28161999999999
132,AIR NATIONAL GUARD 101ST AIR REFUEL WING,0,,http://echo.epa.gov/detailed-facility-report?fid=110025247800,44.814905,-68.824558
138,"STORED SOLAR J&WE, LLC - WEST ENFIELD",0,,http://echo.epa.gov/detailed-facility-report?fid=110008437995,45.2541,-68.6272
152,MARITIMES & NORTHEAST PIPELINE COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110021176207,45.204568,-67.453737
169,FERRAIOLO CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110001681252,44.119809,-69.11700400000001
171,DURATHERM WINDOW CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110015863528,44.47262,-69.61697
183,WATERVILLE PUBLIC SCHOOLS,0,,http://echo.epa.gov/detailed-facility-report?fid=110007370843,44.551425,-69.646101
185,TRUE TEXTILES INC - GUILFORD FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110007401766,45.16767,-69.38416
214,GREAT WORKS CREMATORY,0,,http://echo.epa.gov/detailed-facility-report?fid=110040496629,43.31805,-70.74410999999998
234,STRATTON LUMBER INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110013899406,45.143129,-70.429938
236,DER-TEX CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110001681163,43.51938,-70.4516
