REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110028090553,PROSSER COUNTRY ESTATES WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110028090553,40.748278000000006,-85.804417
110039960290,"LA FONTAINE WWTP, TOWN OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039960290,40.674056,-85.73136099999999
110006764858,CARRIAGE HOUSE ESTATES,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006764858,40.838028,-85.78399999999999
110009978809,AKRON MUNICIPAL STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009978809,41.0325,-86.03394399999999
110006765660,FRANCESVILLE MUNICIPAL WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006765660,41.004556,-86.877278
110000573237,ELKHART PUBLIC WORKS AND UTILITIES,13,,http://echo.epa.gov/detailed-facility-report?fid=110000573237,41.676583,-86.003833
110006811860,CENTRAL RUBBER & PLASTICS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006811860,41.580417,-85.79991700000001
110064101181,MEIJER CENTRAL KITCHEN,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064101181,41.696047,-85.690628
110039900060,ROCHESTER WASTEWATER TREATMENT PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110039900060,41.078944,-86.22202800000001
110009975349,WINAMAC WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110009975349,41.027028,-86.58680600000001
110012141226,"MILLWOOD ACRES, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110012141226,41.361000000000004,-86.002167
110064582900,"CHALLENGER DESIGNS, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110064582900,41.44294,-85.9393
110006766464,ANCILLA DOMINI (CONVENT),12,,http://echo.epa.gov/detailed-facility-report?fid=110006766464,41.33675,-86.44619399999999
110009974750,TIPPECANOE RIVER STATE PARK-TREATMENT PLANT 1,12,,http://echo.epa.gov/detailed-facility-report?fid=110009974750,41.112639,-86.57691700000001
110000398597,WARSAW BLACK OXIDE INC,11,,http://echo.epa.gov/detailed-facility-report?fid=110000398597,41.154722,-85.968333
110009979229,WAKARUSA WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110009979229,41.542778000000006,-86.040278
110006764395,TIMBERBROOK MOBILE HOME PARK,11,,http://echo.epa.gov/detailed-facility-report?fid=110006764395,41.702694,-85.870806
110000731986,"NAPPANEE WWTP, CITY OF",11,,http://echo.epa.gov/detailed-facility-report?fid=110000731986,41.446028000000005,-85.98575
110000399113,PARKER-HANNIFIN CORPORATION,11,,http://echo.epa.gov/detailed-facility-report?fid=110000399113,41.568444,-85.824556
110064344570,MAPLE LAWN VILLAGE MOBILE HOME PARK,11,,http://echo.epa.gov/detailed-facility-report?fid=110064344570,40.579389,-86.129694
