REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110009789087,DECHERD WATER WORKS STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009789087,35.204246000000005,-86.08059300000001
110006690036,TDOC - BLEDSOE COUNTY CORRECTIONAL COMPLEX (BCCX),13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006690036,35.73778,-85.25107
110009789078,DAYTON STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009789078,35.485347999999995,-85.016343
110070016330,THE ORCHARD,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070016330,35.19307,-84.8371
110009788970,CITY OF MOUNT PLEASANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009788970,35.540074,-87.19439799999999
110006690189,JASPER LAGOON,12,,http://echo.epa.gov/detailed-facility-report?fid=110006690189,35.046479999999995,-85.64404
110009787301,METRO MOORE CO. UTILITY DEPT.,12,,http://echo.epa.gov/detailed-facility-report?fid=110009787301,35.298998,-86.364143
110009786767,CHAPEL HILL WWTP,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009786767,35.584792,-86.70472
110002052812,SMYRNA WASTEWATER TREATMENT PLANT,11,,http://echo.epa.gov/detailed-facility-report?fid=110002052812,35.99321,-86.51434
110009706639,QUARRY 1,11,,http://echo.epa.gov/detailed-facility-report?fid=110009706639,35.34815,-85.411751
110009785553,STONE SALES SERVICE,11,,http://echo.epa.gov/detailed-facility-report?fid=110009785553,35.330412,-85.30300600000001
110009785633,"MAJESTIC QUARRIES, LLC - OGDEN ROAD ROCK YARD",11,,http://echo.epa.gov/detailed-facility-report?fid=110009785633,35.506370000000004,-85.12467
110017849122,SPENCER WTP,10,,http://echo.epa.gov/detailed-facility-report?fid=110017849122,35.76814,-85.46595
110009788612,WEST WARREN U.D. VIOLA,10,,http://echo.epa.gov/detailed-facility-report?fid=110009788612,35.607851000000004,-85.89970600000001
110038045111,"CRM, INC.",10,,http://echo.epa.gov/detailed-facility-report?fid=110038045111,35.15385,-84.85273000000001
110010947565,UNITY SCHOOL,10,,http://echo.epa.gov/detailed-facility-report?fid=110010947565,35.229776,-86.709275
110064421692,"WRIGHT PAVING CONTRACTORS, INC. AND CUSTOM STONE, LLC",9,,http://echo.epa.gov/detailed-facility-report?fid=110064421692,35.497222,-86.413611
110033635010,"SHERWOOD MINING COMPANY, LLC",9,,http://echo.epa.gov/detailed-facility-report?fid=110033635010,35.074290000000005,-85.92244000000001
110063214873,"MONTES STONE PRODUCTS, LLC",9,,http://echo.epa.gov/detailed-facility-report?fid=110063214873,35.299792,-85.49191
110009789069,WARTRACE STP,9,,http://echo.epa.gov/detailed-facility-report?fid=110009789069,35.52578,-86.33431999999999
