,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
45913,AIR HUB RAMP EXPANSION,12,,http://echo.epa.gov/detailed-facility-report?fid=110070067074,39.85882,-75.25048000000002
51787,PHILA ENERGY SOL REF/ PES,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000336994,39.9147,-75.2005
37459,NAVAL FOUNDRY AND PROPELLER CTR/PHILA,10,,http://echo.epa.gov/detailed-facility-report?fid=110001203359,39.890294,-75.182092
37559,ORTHODOX AUTO UNRUH AVE FAC,10,,http://echo.epa.gov/detailed-facility-report?fid=110009114939,40.01781,-75.04101999999997
41652,LAUREL RUN COMPLEX,10,,http://echo.epa.gov/detailed-facility-report?fid=110010860041,39.216734,-79.27894599999998
47168,DELCORA-WESTERN REGIONAL TREATMENT PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110000547098,39.82553,-75.39399
58688,MASON DIXON PREPARATION PLANT,10,,http://echo.epa.gov/detailed-facility-report?fid=110069563662,39.67813,-80.351479
67342,DEMOLITION OF EXISTING BUILDINGS OF FOMRER USPS FACILITY,10,,http://echo.epa.gov/detailed-facility-report?fid=110070147215,39.87474,-75.2668
85250,AKER  PHILA SHIPYARD,10,,http://echo.epa.gov/detailed-facility-report?fid=110006368206,39.89168,-75.169055
46928,NORTHEAST WPCP,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001076978,39.99141,-75.08503
17803,"XPO LOGISTICS FREIGHT, INC. - XSX",9,,http://echo.epa.gov/detailed-facility-report?fid=110070030733,42.166239,-72.53859
72771,BIG HEAD AUTO SALVAGE,8,3.0,http://echo.epa.gov/detailed-facility-report?fid=110063222588,39.91919,-75.210829
15409,B & L AUTO PARTS 61ST STREET FAC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001104073,39.919878,-75.212501
1917,PROPOSED COMMERCIAL DEVELOPMENT,8,,http://echo.epa.gov/detailed-facility-report?fid=110070201619,39.868071,-75.31706
17787,ADVANSIX INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110038495768,40.003289,-75.069937
26213,"ECO-ENERGY DISTRIBUTION SERVICES, PHILADELPHIA FACILITY",8,,http://echo.epa.gov/detailed-facility-report?fid=110066865609,39.90107,-75.14019
53311,PREMIER A2 NEWTOWN PA LLC,8,,http://echo.epa.gov/detailed-facility-report?fid=110070232041,38.76457,-75.1556
69561,PBF LOGISTICS PRODUCTS ESSINGTON FACILITY,8,,http://echo.epa.gov/detailed-facility-report?fid=110000337065,39.907501,-75.223404
38975,PROPOSED RETAIL & CAFE,7,,http://echo.epa.gov/detailed-facility-report?fid=110070145766,39.8916,-75.2834
81079,COGENERATION POWER PLANT,7,,http://echo.epa.gov/detailed-facility-report?fid=110070266022,39.845,-75.357778
