,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
13321,RECYCLING COMPLIANCE SPECIALISTS LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110005544045,43.02814,-89.40143
17263,HYDRITE CHEMICAL CO. - COTTAGE GROVE EAST,7,,http://echo.epa.gov/detailed-facility-report?fid=110000419609,43.0777,-89.1976
2064,BATTERY & ELECTRONICS RECYCLING INC,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040168886,43.05778,-89.064
13155,M&M AUTO BODY INC,6,,http://echo.epa.gov/detailed-facility-report?fid=110005435813,43.098288,-89.320851
34553,ALL METALS RECYCLING LLC,5,,http://echo.epa.gov/detailed-facility-report?fid=110070671291,43.047204,-89.394142
43252,"I-K-I MANUFACTURING COMPANY, INC.",5,,http://echo.epa.gov/detailed-facility-report?fid=110000419627,42.8396,-89.08116
18932,TEKNI-PLEX FLEXIBLES,4,,http://echo.epa.gov/detailed-facility-report?fid=110000767983,43.1197,-89.3139
37485,BELL LABS INC,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000420161,43.12562,-89.32766
14069,VIRENT INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110031347497,43.12027,-89.32741999999998
22798,RAZOR COMPOSITES,3,,http://echo.epa.gov/detailed-facility-report?fid=110017841807,43.45041,-89.73149000000002
48283,UNIVERSITY OF WI MADISON EH&S DEPT,3,,http://echo.epa.gov/detailed-facility-report?fid=110005468797,43.07316,-89.39901
789,NORD GEAR CORP,2,,http://echo.epa.gov/detailed-facility-report?fid=110005445367,43.19159000000001,-89.43772
1007,IMPERIAL BLADES,2,,http://echo.epa.gov/detailed-facility-report?fid=110005527974,43.20453,-89.20278
7019,COVANCE LABORATORIES INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110007331422,43.12577,-89.33263000000002
8736,SISTERS ON MAIN DRYCLEANERS LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110018881281,43.113458,-89.649429
14117,WISCONSIN FINISHES,2,,http://echo.epa.gov/detailed-facility-report?fid=110067271810,42.98268,-89.54131
15766,WILLIAM S. MIDDLETON MEMORIAL VA HOSPITA,2,,http://echo.epa.gov/detailed-facility-report?fid=110001921467,43.075124,-89.431009
16853,MIDDLETON CLEANERS,2,,http://echo.epa.gov/detailed-facility-report?fid=110005431327,43.09582,-89.49483000000002
23539,BOUMATIC LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000420303,43.07139,-89.30628
23631,PPD DEVELOPMENT LP,2,,http://echo.epa.gov/detailed-facility-report?fid=110005542378,43.09203,-89.53424
