REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110042387271,HOFFMAN'S TRUCK SERVICE CTR,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110042387271,30.55503,-91.56825
110057199339,THREE C REAL ESTATE LLC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110057199339,30.510640000000002,-90.90078000000001
110006747752,JOHN'S ELECTRIC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006747752,30.529809000000004,-91.03384399999999
110011169001,GRAND BAYOU MOBILE HOME PARK,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011169001,29.903889000000003,-90.77444399999999
110003289058,ASCENSION PARISH GOVT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003289058,30.240129999999997,-90.9009
110020042229,THE LANDING ON BAYOU CANE,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020042229,29.619102,-90.767036
110008976652,PERKINS OAKS SUBDIVISION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008976652,30.337427,-90.992795
110029511543,ADELL COMPOUNDING INC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110029511543,30.487029999999997,-90.92627
110022290493,ASSUMPTION PARISH POLICE JURY,13,,http://echo.epa.gov/detailed-facility-report?fid=110022290493,29.937702,-91.0251
110043755228,ASPHALT PLANT #2,13,,http://echo.epa.gov/detailed-facility-report?fid=110043755228,30.496259999999996,-90.83866
110024402243,TESI - BLUE RIDGE POINT,13,,http://echo.epa.gov/detailed-facility-report?fid=110024402243,29.699694,-90.76010500000001
110027254913,TESI - QUIET OAKS,13,,http://echo.epa.gov/detailed-facility-report?fid=110027254913,29.704416,-90.775661
110009930227,TESI - GRAND MARNIER,13,,http://echo.epa.gov/detailed-facility-report?fid=110009930227,29.766042,-90.79370300000001
110012313576,TESI - ACADIAN VILLA,13,,http://echo.epa.gov/detailed-facility-report?fid=110012313576,29.767609999999998,-90.82343
110012752324,DELTA PLACE SUBDIVISION,13,,http://echo.epa.gov/detailed-facility-report?fid=110012752324,30.710463,-91.46094699999999
110011175619,TESI - SERAPHIM ESTATES,13,,http://echo.epa.gov/detailed-facility-report?fid=110011175619,29.907465000000002,-91.00233399999999
110011168388,TESI - THE OAKS AT BELLE RIVER,13,,http://echo.epa.gov/detailed-facility-report?fid=110011168388,29.880244,-91.201785
110017856765,TESI - LAKES AT DUTCHTOWN,13,,http://echo.epa.gov/detailed-facility-report?fid=110017856765,30.25475,-91.00273
110017699025,TESI - CYPRESS VILLAGE,13,,http://echo.epa.gov/detailed-facility-report?fid=110017699025,29.716040999999997,-91.043988
110011168093,TOWN OF SORRENTO STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110011168093,30.1789,-90.86
