,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
37848,DAYTON FREIGHT,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110057072331,38.08287,-87.49083
17242,US NAVY NSWC CRANE DIV,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000403359,38.841611,-86.84830500000002
3201,VALOR DEFENSE SOLUTIONS INCORPORATED,12,,http://echo.epa.gov/detailed-facility-report?fid=110032667166,38.88532,-86.91343
18356,"ORG CHEM GROUP, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110020659768,38.006444,-86.800861
42205,INDUSTRIAL SVCS CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110003133314,37.993215,-87.547431
13367,INNOVATIVE PACKAGING SOLUTIONS,10,6.0,http://echo.epa.gov/detailed-facility-report?fid=110041603155,37.98764,-87.5838
2561,PVS STEEL SERVICES INC,6,,http://echo.epa.gov/detailed-facility-report?fid=110006010707,37.9855,-87.0243
20523,"ORG CHEM GROUP, LLC",4,,http://echo.epa.gov/detailed-facility-report?fid=110000493877,38.01339,-87.51968000000002
10203,T J MAXX,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110003090066,38.01156,-87.52641
10884,RED SPOT PAINT & VARNISH COMPANY,3,,http://echo.epa.gov/detailed-facility-report?fid=110000403876,37.984931,-87.547674
14936,BABB LUMBER COMPANY,3,,http://echo.epa.gov/detailed-facility-report?fid=110000500271,38.68967,-87.49928
16470,DEACONESS HOSPITAL,3,,http://echo.epa.gov/detailed-facility-report?fid=110001235253,37.983031,-87.570695
29940,"PPG INDUSTRIES, INC",3,,http://echo.epa.gov/detailed-facility-report?fid=110040629291,39.52848,-87.1048
10803,ST MEINRAD ARCHABBEY,2,,http://echo.epa.gov/detailed-facility-report?fid=110007568514,38.16284,-86.8083
12413,STEEL DYNAMICS HEARTLAND,2,,http://echo.epa.gov/detailed-facility-report?fid=110001237867,39.34439,-87.42121
33848,SCEPTER INCORPORATED,2,,http://echo.epa.gov/detailed-facility-report?fid=110000403331,38.771194,-87.328222
12784,MI WINDOWS & DOORS LLC,1,3.0,http://echo.epa.gov/detailed-facility-report?fid=110070124481,39.527363,-87.108122
12138,SONY DADC,1,,http://echo.epa.gov/detailed-facility-report?fid=110000404072,39.504195,-87.36067800000002
14476,RUDD EQUIPMENT CO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110006005358,38.041165,-87.541239
17846,MBCI FERDINAND PLT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000403395,38.219648,-86.870529
