,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
17790,WINSLOW MUNICIPAL WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009738365,38.389306,-87.23100000000002
26467,EVANSVILLE WESTSIDE WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011998838,37.960028,-87.631417
36106,OAKWOOD MOBILE HOME PARK,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012139355,38.626528,-87.18422199999998
4940,"TERRE HAUTE WWTP, CITY OF",13,,http://echo.epa.gov/detailed-facility-report?fid=110039931401,39.428417,-87.431111
17871,ALCOA WARRICK OPERATIONS,13,,http://echo.epa.gov/detailed-facility-report?fid=110000602045,37.917707,-87.325802
24688,PETERSBURG MUNICIPAL WWTP,13,,http://echo.epa.gov/detailed-facility-report?fid=110009975018,38.493,-87.292056
25816,GREEN PLAINS MOUNT VERNON,13,,http://echo.epa.gov/detailed-facility-report?fid=110039173854,37.909832,-87.726456
29284,"GIBSON COUNTY COAL, LLC - GIBSON SOUTH M",13,,http://echo.epa.gov/detailed-facility-report?fid=110055570993,38.306667,-87.704722
43545,CENTER POINT,13,,http://echo.epa.gov/detailed-facility-report?fid=110039690545,39.41388900000001,-87.063611
43725,TOWN & COUNTRY MHC LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110012062999,38.042194,-87.674278
14652,CLINTON MUNICIPAL WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005973937,39.654,-87.397778
17718,EASTSIDE WASTEWATER TREATMENT PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003090315,37.954444,-87.56825
35023,SULLIVAN WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006367056,39.077278,-87.402861
41991,"COUNTRYMARK REFINING AND LOGISTICS, LLC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017866727,37.925417,-87.904972
44548,FREELANDVILLE REGIONAL SEWER DISTRICT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070104348,38.861507,-87.30386700000003
1651,METAL TECHNOLOGIES INCORPORATED,12,,http://echo.epa.gov/detailed-facility-report?fid=110066875858,39.028806,-86.924417
2837,JASONVILLE MUNICIPAL WWTP,12,,http://echo.epa.gov/detailed-facility-report?fid=110039966604,39.152278,-87.188361
3248,GIBSON COUNTY COAL LLC - GIBSON MINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110009737026,38.37475,-87.62083299999998
4530,SHAKAMAK STATE PARK,12,,http://echo.epa.gov/detailed-facility-report?fid=110006766286,39.158528,-87.247556
10108,NORTH VERMILLION HIGH SCHOOL,12,,http://echo.epa.gov/detailed-facility-report?fid=110006009719,39.953389,-87.463
