REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110012251437,"COLONIAL SURFACE SOLUTIONS, INC.",12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012251437,40.87585,-84.01934
110063382129,AIP LOGISTICS,12,,http://echo.epa.gov/detailed-facility-report?fid=110063382129,40.56237,-84.19413
110070541336,TRIPLE J TOWING & RECOVERY LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070541336,41.342101,-83.138155
110004697828,SIMS BROTHERS INC (RECYCLING BLDG),12,,http://echo.epa.gov/detailed-facility-report?fid=110004697828,40.570168,-83.135306
110000395475,LIMA REFINING CO,10,,http://echo.epa.gov/detailed-facility-report?fid=110000395475,40.720649,-84.122623
110009668617,HANSON AGGREGATES MIDWEST INC SANDUSKY QUARRY,9,,http://echo.epa.gov/detailed-facility-report?fid=110009668617,41.3438,-82.78667
110024528368,VICKERY ENVIRONMENTAL INC,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110024528368,41.36826,-82.98319000000001
110066961880,EAGLE RAILCAR SERVICES - CAIRO OH LLC,5,,http://echo.epa.gov/detailed-facility-report?fid=110066961880,40.83045,-84.09132
110000385440,BASF CORP,4,,http://echo.epa.gov/detailed-facility-report?fid=110000385440,41.37005,-82.10226
110046255155,SUGAR RIDGE INC,4,,http://echo.epa.gov/detailed-facility-report?fid=110046255155,41.325495000000004,-82.13446400000001
110057376398,INEOS USA LLC,4,,http://echo.epa.gov/detailed-facility-report?fid=110057376398,40.714166999999996,-84.132222
110041430118,TRINITY INDS  INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110041430118,40.75744,-84.09943
110054269135,"HALL COMPANY, THE (0511010104)",3,,http://echo.epa.gov/detailed-facility-report?fid=110054269135,40.10555,-83.74665
110070122449,FORMER AUTO REPAIR SHOP,3,,http://echo.epa.gov/detailed-facility-report?fid=110070122449,40.80758,-82.97952
110000395484,SUPERIOR FORGE & STEEL CORPORATION (0302020300),2,,http://echo.epa.gov/detailed-facility-report?fid=110000395484,40.710440000000006,-84.10831
110000391503,THE TIMKEN CO - BUCYRUS BEARING PLANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110000391503,40.810569,-82.94041899999999
110070541384,ELIDA ROAD TIRE SERVICE,2,,http://echo.epa.gov/detailed-facility-report?fid=110070541384,40.778459999999995,-84.182
110009429074,GUARDIAN EXPRESS INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110009429074,40.577220000000004,-84.17951
110001619801,GALION LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110001619801,40.7388,-82.77805
110009607924,INVACARE CORP ELYRIA OPERATIONS,2,,http://echo.epa.gov/detailed-facility-report?fid=110009607924,41.37167,-82.07191999999999
