,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2279,FORT BENTON WWTP,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110006723108,47.825556,-110.647778
10289,VAUGHN WWTF,13,5.0,http://echo.epa.gov/detailed-facility-report?fid=110009860454,47.547222,-111.55611100000002
1636,JORDAN WWTF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022545405,47.319944,-106.891476
4938,CARRELL OIL CO,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009860766,47.055278,-107.931389
5143,ABSAROKEE SEWER DISTRICT WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009860472,45.529395,-109.438605
8866,WHITE SULPHUR SPRINGS WWTF,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110011049221,46.5375,-110.918889
7349,TOWN OF FROID WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009860677,48.328611,-104.500278
8105,WINNETT WWTF,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011047116,47.005,-108.34
9771,HIGHWOOD WWTP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009860481,47.58227,-110.80884
12126,"LODGE GRASS, TOWN OF WWTF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010121233,45.325,-107.113889
15037,WESTERN SUGAR COMPANY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000428485,45.76981,-108.49823
17,TOWN OF LAVINA WWTF,13,,http://echo.epa.gov/detailed-facility-report?fid=110009860613,46.29354,-108.93795
38,GLACIER POINT SUBDIVISION,13,,http://echo.epa.gov/detailed-facility-report?fid=110028114948,46.57736,-111.97901
124,LUCKY STRIKE CLAIM,13,,http://echo.epa.gov/detailed-facility-report?fid=110037097664,48.20113900000001,-115.478083
134,BEAR PAW LIVESTOCK COMMISSION,13,,http://echo.epa.gov/detailed-facility-report?fid=110009714979,48.58282,-109.21823
300,REC ADVANCED SILICON MATERIALS LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110000428546,45.972611,-112.68975
368,RAMSHORN VIEW ESTATES,13,,http://echo.epa.gov/detailed-facility-report?fid=110013342329,45.24366,-111.25286
396,LAMARSA CORP BLUMBERG LEASE,13,,http://echo.epa.gov/detailed-facility-report?fid=110057201451,48.706111,-111.931389
639,KEESUN CORP - DANSER TANK BATTERY,13,,http://echo.epa.gov/detailed-facility-report?fid=110041936475,48.692922,-112.008493
814,GREG WILLIAMS RANCH INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110023137210,45.978194,-104.488861
