,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
14149,CLEAN HARBORS ARAGONITE LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000906985,40.7344,-112.9681
1213,STONE CASTLE,12,,http://echo.epa.gov/detailed-facility-report?fid=110055475766,41.09981,-112.032628
1949,HI-VALLEY CHEMICAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110012364592,40.92704000000001,-111.89503
4501,AMERICAN PACIFIC CORP  UTAH OPS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000566593,37.79484,-113.11346
7400,"VEOLIA ES TECHNICAL SOLUTIONS, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110044299522,40.853839,-111.915787
7604,BIG WEST OIL FLYING J REFINERY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000468921,40.838386,-111.921443
15317,U.S. MAGNESIUM PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110045587352,40.915581,-112.734253
16281,WESTERN ZIRCONIUM,12,,http://echo.epa.gov/detailed-facility-report?fid=110000758378,41.260369,-112.231233
21159,STONE CASTLE RECYCLING,12,,http://echo.epa.gov/detailed-facility-report?fid=110059673535,37.68692,-113.08032
11670,"CLEAN HARBORS CLIVE, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110042034759,40.70927,-112.52975
14447,MOUNTAIN VIEW HOSPITAL,10,,http://echo.epa.gov/detailed-facility-report?fid=110056335871,40.04464,-111.71523
5803,THERMO FLUIDS INC.,7,4.0,http://echo.epa.gov/detailed-facility-report?fid=110046248066,40.75839000000001,-111.97537
7596,HILL AIR FORCE BASE- UTAH TEST AND TRAINING RANGE,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000916206,41.133611,-112.891111
300,"ROCK CANYON OIL, LLC",6,,http://echo.epa.gov/detailed-facility-report?fid=110039582163,40.3447,-111.78352
12631,METECH RECYCLING,6,,http://echo.epa.gov/detailed-facility-report?fid=110042428441,40.73,-111.952778
16988,CLEAN HARBORS GRASSY MOUNTAIN LLC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110013709754,40.825001,-113.208334
20843,METAL COATINGS,5,,http://echo.epa.gov/detailed-facility-report?fid=110014438215,40.726098,-112.07032
1036,TOOELE ARMY DEPOT: TOOELE ARMY DEPOT,4,4.0,http://echo.epa.gov/detailed-facility-report?fid=110013864078,40.526461,-112.410368
818,UNIVERSAL INDUSTRIAL SALES INCORPORATED,4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064112767,40.34435,-111.74224
12346,HILL AIR FORCE BASE,4,,http://echo.epa.gov/detailed-facility-report?fid=110042021978,41.128547,-111.990643
