,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2152,"WYNNEWOOD REFINING COMPANY, LLC",12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110000453697,34.6289,-97.1685
12524,HOLLYFRONTIER TULSA REFINING LLC - EAST REFINERY,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000494983,36.1184,-96.0011
7700,OG AND E/MUSKOGEE GNRTNG STA,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000860854,35.76054,-95.28731
20904,OG AND E/SOONER GNRTNG STA,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000598611,36.453496,-97.052666
27215,TULSA EAST AND WEST REFINERIES AND TERMINAL,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000454981,36.1396,-96.0149
24655,PRYOR CHEM CO,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000598531,36.241247,-95.278349
25741,XTO ENERGY INC / ELK CITY FACILITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007165735,35.33883,-99.405494
2490,WESTERN FARMERS ELECTRIC COOP,12,,http://echo.epa.gov/detailed-facility-report?fid=110000608236,34.01633,-95.32188
3349,COVANTA WBH LLC/WALTER B HALL RESOURCE RECOVERY FACLTY,12,,http://echo.epa.gov/detailed-facility-report?fid=110008996051,36.13221,-96.01738
4780,JUPITER SULPHUR LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000455757,36.67715,-97.07832
27833,ARDAGH GLASS INC,10,,http://echo.epa.gov/detailed-facility-report?fid=110007385873,35.447778,-95.962778
4899,MUSTANG GAS PROD LLC/DOVER HENNESSEY GAS PLANT,9,,http://echo.epa.gov/detailed-facility-report?fid=110000714852,36.07306,-97.90418
9780,TULSA CEMENT LLC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001988877,36.1941,-95.8117
22268,ETC TEXAS PIPELINE LTD / HOPETON GAS PLANT,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038044782,36.6817,-98.63753
27511,EXXONMOBIL PROD CO/HEWITT UNIT WATERFLO,8,,http://echo.epa.gov/detailed-facility-report?fid=110007387915,34.20019,-97.40483
8128,CROWN MIDSTREAM LLC / SOUTHWEST BEAVER COMPRESSOR STATION,7,,http://echo.epa.gov/detailed-facility-report?fid=110007388219,36.631,-100.822
13771,FAIRWAY RESOURCES OPERATING III LLC / LEA ERMA 3 15H  LEON 3 10H CTB,7,,http://echo.epa.gov/detailed-facility-report?fid=110055572517,35.69611,-99.74515
15077,FAIRWAY RESOURCES OPERATING III LLC / LEA ERMA 2 15H LEON 2H 10 CTB,7,,http://echo.epa.gov/detailed-facility-report?fid=110055585228,35.69734000000001,-99.732405
13504,ETC TEXAS PIPELINE LTD / SCOUT COMPRESSOR STATION,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056439493,36.861,-98.958
29024,CITIZEN ENERGY III LLC / CAMPBELL FARMS PAD,6,,http://echo.epa.gov/detailed-facility-report?fid=110070144454,35.2625,-97.81027
