,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
5704,ALTUS SE WASTEWATER TREATMENT PLANT,13,10.0,http://echo.epa.gov/detailed-facility-report?fid=110000753471,34.628654,-99.272141
14136,DEPEW,13,7.0,http://echo.epa.gov/detailed-facility-report?fid=110011009504,35.805056,-96.498083
6045,WETUMKA LANDFILL,13,6.0,http://echo.epa.gov/detailed-facility-report?fid=110022587235,35.248806,-96.235194
31049,DICK CONNER CORRECTIONAL CENTER,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110006113366,36.477583,-96.382389
682,AMIGO FEEDERS,13,,http://echo.epa.gov/detailed-facility-report?fid=110015911557,36.906389,-101.916111
5277,BUFFALO FEEDERS LLC,13,,http://echo.epa.gov/detailed-facility-report?fid=110012664526,36.855556,-99.559444
6457,"3 M&H LAND AND CATTLE LLC (FORMERLY PANHANDLE FEEDERS OF SHATTUCK, LLC)",13,,http://echo.epa.gov/detailed-facility-report?fid=110011014428,36.373611,-99.830833
7125,XCEL FEEDYARD LLC (FORMERLY WHEELER BROTHERS FEEDYARD),13,,http://echo.epa.gov/detailed-facility-report?fid=110011014437,35.851388,-98.351388
9254,"TEXAS COUNTY FEED YARD, L.L.C.",13,,http://echo.epa.gov/detailed-facility-report?fid=110011014507,36.708333,-101.433333
14618,EXPRESS RANCHES,13,,http://echo.epa.gov/detailed-facility-report?fid=110009154011,35.56579,-97.904735
27564,CRI FEEDERS-GUYMON,13,,http://echo.epa.gov/detailed-facility-report?fid=110054980295,36.935861,-101.438361
8446,OCHELATA UTILITY AUTHORITY,12,8.0,http://echo.epa.gov/detailed-facility-report?fid=110011007711,36.615694,-95.968722
8436,CITY OF SALLISAW SOLID WASTE DISPOSAL FACILITY,12,7.0,http://echo.epa.gov/detailed-facility-report?fid=110011008587,35.415306,-94.816806
9148,BLUEJACKET WWT,12,6.0,http://echo.epa.gov/detailed-facility-report?fid=110039702532,36.806139,-95.067639
7001,STONETOWN TRAILS END MHP,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110011007409,36.159278,-95.668167
3159,WEWOKA PUBLIC WORKS AUTHORITY,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110022580722,35.153972,-96.477083
3825,"BARNSDALL, CITY OF",12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110011008925,36.549268,-96.160392
20010,CHOCTAW UTILITIES AUTHORITY,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110011007463,35.499056,-97.239444
11664,COPAN PWA,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110011009782,36.902111,-95.935111
23409,PORTER WWTP,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009154547,35.870667,-95.511722
