,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
12649,LOS ALAMOS COUNTY PUD-BAYO  WWTP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064604441,35.88747,-106.24622
14072,VILLAGE OF CHAMA,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009831174,36.928361,-106.59169
11868,"GALLUP, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110030483732,35.516602,-108.816453
15556,"THE VILLAGE OF ANGELFIRE, WWTP",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012304443,36.404782,-105.283925
18396,WASTE WATER TREATMENT PLANT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067022028,36.819643,-108.020808
8326,STARKS AND SONS DAIRY,13,,http://echo.epa.gov/detailed-facility-report?fid=110028167800,34.594251,-103.187483
10063,SOUTH SLOPE DAIRY,13,,http://echo.epa.gov/detailed-facility-report?fid=110011031588,34.530639,-103.055539
12539,SANTA FE COUNTY PUBLIC WORKS  NMR12AZ31,13,,http://echo.epa.gov/detailed-facility-report?fid=110063867935,35.52941699999999,-105.933694
15122,SOUTH SLOPE DAIRY,13,,http://echo.epa.gov/detailed-facility-report?fid=110011031579,34.39812,-103.200426
14321,"CUBA, VILLAGE OF",12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009831156,35.993101,-106.98727
17440,"JEMEZ SPRINGS, VILLAGE OF",12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010655399,35.72672,-106.713952
10429,MORA NATIONAL FISH HATCHERY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110022691121,35.994976,-105.320201
4408,QUESTA MINE,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067032026,36.6973,-105.6202
4833,GLORIETA CAMPS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011027389,35.58342000000001,-105.750592
521,"RIO RANCHO IRON WORKS, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110043274202,35.26314199999999,-106.631519
1833,CUBA FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110061347403,36.01372999999999,-106.97056
2499,LOS OJOS,12,,http://echo.epa.gov/detailed-facility-report?fid=110066925769,36.716232,-106.591397
3055,STAR LAKE HUMATE MINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110066878971,35.89579000000001,-107.45157
3954,B & R INC.,12,,http://echo.epa.gov/detailed-facility-report?fid=110064780376,35.52990399999999,-108.748087
4245,CHAMA CONCRETE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110064576212,36.885729,-106.581398
