REGISTRY_ID,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000914716,EWING LAWRENCE SEWER AUTH,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000914716,40.24808,-74.72686999999999
110056056299,JERSEY PRECAST CORP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056056299,40.23359,-74.73716
110009721587,STONY BROOK RSA,12,,http://echo.epa.gov/detailed-facility-report?fid=110009721587,40.3359,-74.7804
110041867110,CAPITAL HEALTH HOPEWELL CAMPUS,12,,http://echo.epa.gov/detailed-facility-report?fid=110041867110,40.308533000000004,-74.81267700000001
110009838319,STONY BROOK RGNL SEWERAGE AUTH,12,,http://echo.epa.gov/detailed-facility-report?fid=110009838319,40.3846,-74.7394
110022419499,ROCK AVENUE TRANSFER STATION,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022419499,40.60168,-74.45719
110041529566,"BRITTON INDUSTRIES, INC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110041529566,40.27412,-74.70206999999999
110009721195,HOPEWELL BUSINESS CAMPUS,11,,http://echo.epa.gov/detailed-facility-report?fid=110009721195,40.355828,-74.7309
110012648670,BRISTOL-MYERS SQUIBB COMPANY,11,,http://echo.epa.gov/detailed-facility-report?fid=110012648670,40.344083000000005,-74.766944
110037514160,STAVOLA OLD BRIDGE MATERIALS LLC,11,,http://echo.epa.gov/detailed-facility-report?fid=110037514160,40.41395,-74.35231999999999
110009722666,UNITED WATER PRINCETON MEADOWS,11,,http://echo.epa.gov/detailed-facility-report?fid=110009722666,40.378959,-74.545334
110009838765,MERCER COUNTY CORRECTION CTR WTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110009838765,40.329894,-74.918681
110062783313,"TRAP ROCK INDUSTRIES, LLC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110062783313,40.320396,-74.910459
110002344650,HIGHTSTOWN BORO AWWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110002344650,40.27493,-74.53305
110002360365,TRENTON IRON AND METAL CORP,11,,http://echo.epa.gov/detailed-facility-report?fid=110002360365,40.23936,-74.7376
110041129775,HOMASOTE COMPANY,11,,http://echo.epa.gov/detailed-facility-report?fid=110041129775,40.25639,-74.800905
110009113752,MERCER GROUP INTERNATIONAL,11,,http://echo.epa.gov/detailed-facility-report?fid=110009113752,40.236669,-74.765121
110070211815,ALL SERVICE METAL,11,,http://echo.epa.gov/detailed-facility-report?fid=110070211815,40.236540000000005,-74.77826
110005691000,AMTRAK ADAMS MW FACILITY,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110005691000,40.435744,-74.497792
110000321651,FIRMENICH INC,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000321651,40.331944,-74.619722
