REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110009937738,AK STEEL ASHLAND WORKS - COKE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110009937738,38.495556,-82.66555600000001
110006497727,NORTHERN KENTUCKY UNIVERSITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110006497727,39.039603,-84.465734
110000377967,"SAFETY-KLEEN SYSTEMS, INC. -  SMITHFIELD RECYCLE CENTER",11,,http://echo.epa.gov/detailed-facility-report?fid=110000377967,38.43196,-85.23487
110016720020,DHL EXPRESS,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110016720020,39.03026,-84.6579
110000377887,FICOSA N AMERICA CORP,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000377887,38.22504,-85.25737
110000379563,PMC ORGANOMETALLIX INC.,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000379563,38.685953999999995,-85.146363
110070120315,"STEEL VENTURES, INC.",5,,http://echo.epa.gov/detailed-facility-report?fid=110070120315,38.551469,-82.791375
110000379876,E I DUPONT DE NEMOURS - WURTLAND PLANT,5,,http://echo.epa.gov/detailed-facility-report?fid=110000379876,38.555556,-82.789167
110070062305,BONFIGLIOLI USA,4,,http://echo.epa.gov/detailed-facility-report?fid=110070062305,39.05986,-84.70606
110003255888,"IOFINA CHEMICAL, INC.",4,,http://echo.epa.gov/detailed-facility-report?fid=110003255888,39.002309999999994,-84.534138
110003246292,CONTINENTAL WEB PRESS INC,4,,http://echo.epa.gov/detailed-facility-report?fid=110003246292,38.92021,-84.62046
110001376635,INTERPLASTIC CORPORATION,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001376635,39.045,-84.512
110015722155,MUBEA INC,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110015722155,38.972221999999995,-84.617778
110070540970,"AMAZON.COM SERVICES, LLC. (IVSB)",3,,http://echo.epa.gov/detailed-facility-report?fid=110070540970,39.056649,-84.639528
110003248977,GREEN TOKAI CO - MAYSVILLE,3,,http://echo.epa.gov/detailed-facility-report?fid=110003248977,38.64667,-83.83496
110020518251,HDT EXPEDITIONARY SYSTEMS INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110020518251,38.979,-84.62574000000001
110000881742,HENNEGAN CO,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000881742,38.970502,-84.62561
110008459710,OUR LADY OF BELLEFONTE HOSPITAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110008459710,38.5077,-82.69508499999999
110070458560,"PITNEY BOWES, INC.",2,,http://echo.epa.gov/detailed-facility-report?fid=110070458560,39.058594,-84.630305
110043544288,U OF L HEALTH - SHELBYVILLE HOSPITAL,2,,http://echo.epa.gov/detailed-facility-report?fid=110043544288,38.210623999999996,-85.2361
