,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
29499,C J BOOTS CASKET LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110058776392,40.11067,-85.67926999999997
5110,REVITALIZING AUTO COMMUNITIES ENVIRONMENTAL RESPONSE TRUST,12,,http://echo.epa.gov/detailed-facility-report?fid=110000396125,40.087652,-85.699665
41422,"PLASTECH DECORATING SYSTEMS, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110000792795,40.27151,-85.814128
20389,HERITAGE RESEARCH GROUP,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070120179,39.87260300000001,-86.26971800000003
20464,CENTRAL SYSTEMS INC,6,7.0,http://echo.epa.gov/detailed-facility-report?fid=110003123851,39.911529,-86.24309699999998
7094,FIVE STAR ROOFING SYSTEMS INCORPORATED,6,4.0,http://echo.epa.gov/detailed-facility-report?fid=110059696618,40.44174,-85.37016
9646,REALIZE INCORPORATED,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070631050,40.01441,-85.99138
11147,GREENVILLE TECHNOLOGY INC,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055148022,40.040398,-85.732147
10510,MAJOR PHARMACEUTICAL,5,,http://echo.epa.gov/detailed-facility-report?fid=110067546196,39.90703,-86.23642
14550,MARION STEEL FABRICATION INCORPORATED,5,,http://echo.epa.gov/detailed-facility-report?fid=110055421137,40.54409,-85.65767
24742,ELSA LLC,4,,http://echo.epa.gov/detailed-facility-report?fid=110000396161,40.265616,-85.820083
7848,AMAZON.COM SERVICES LLC - DIN1,3,,http://echo.epa.gov/detailed-facility-report?fid=110003066805,39.89809,-86.26409
24681,PIEZO TECHNOLOGIES LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110022827618,39.90811,-86.24081
30916,CVS PHARMACY 4635,3,,http://echo.epa.gov/detailed-facility-report?fid=110045542613,39.97115,-86.09103
26484,AIRE MATE INC,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110030596193,40.0393,-86.1349
4617,PRC DESOTO INTERNATIONAL INCORPORATED,2,,http://echo.epa.gov/detailed-facility-report?fid=110002114881,39.87288,-86.26671
7796,MORGANS STRIPING SERVICE,2,,http://echo.epa.gov/detailed-facility-report?fid=110070057005,40.1059,-85.97021
8320,PHARMSCRIPT OF INDIANA LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110070379491,39.89615,-86.04997
12293,3M - HARTFORD CITY,2,,http://echo.epa.gov/detailed-facility-report?fid=110000402733,40.450051,-85.355891
32038,FINELINE PRINTING,2,,http://echo.epa.gov/detailed-facility-report?fid=110032667148,39.89949,-86.25984
