,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
111,CONSTRUCTION AND MATERIAL SUPPLY INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070594985,15.186892000000002,145.75443700000002
189,UMDA WHOLESALE RETAIL INC DBA ISLAND APPAREL,12,,http://echo.epa.gov/detailed-facility-report?fid=110064468106,15.186892000000002,145.75443700000002
208,COMMONWEALTH PORT AUTHORITY INTL AIRPORT,6,,http://echo.epa.gov/detailed-facility-report?fid=110064467991,15.186892000000002,145.75443700000002
176,JG SABLAN ROCK QUARRY INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110064467982,15.186892000000002,145.75443700000002
4,B AND R CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467777,15.186892000000002,145.75443700000002
10,FIESTA RESORT AND SPA SAIPAN,0,,http://echo.epa.gov/detailed-facility-report?fid=110070121386,15.186892000000002,145.75443700000002
11,HAWAIIAN ROCK PRODUCTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110070594973,15.186892000000002,145.75443700000002
17,GPPC INC AS PERDIDO VILLAGE HEADQUARTERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110064468053,15.186892000000002,145.75443700000002
21,COMMONWEALTH UTILITIES CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467786,15.186892000000002,145.75443700000002
36,CORAL OCEAN POINT RESORT,0,,http://echo.epa.gov/detailed-facility-report?fid=110070594972,15.186892000000002,145.75443700000002
40,MICROL CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467848,15.186892000000002,145.75443700000002
47,MARIANA ACQUISITION CORPORATIONS DBA AS ISLAND PETROLEUM AND ENERGY IP AND E,0,,http://echo.epa.gov/detailed-facility-report?fid=110064657919,15.186892000000002,145.75443700000002
58,"TASI TOURS & TRANSPORTATION, INC",0,,http://echo.epa.gov/detailed-facility-report?fid=110070594983,15.186892000000002,145.75443700000002
60,EMO TINIAN UXO TREATMENT DISPOSAL SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467893,15.01006,145.63118899999995
65,MOBIL OIL MARIANA ISLANDS INC SAIPAN TERMINAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110064436025,15.186892000000002,145.75443700000002
80,SUNSHINE LAUNDRY SERVICES,0,,http://echo.epa.gov/detailed-facility-report?fid=110064468026,15.186892000000002,145.75443700000002
87,POWER PLANT NO 4,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467928,15.186892000000002,145.75443700000002
119,TINIAN TRANSFER STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110070664966,15.01006,145.63118899999995
122,YOUNIS ART STUDIO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467919,15.186892000000002,145.75443700000002
130,TRANSPORTATION SECURITY ADMIN AT SAIPAN,0,,http://echo.epa.gov/detailed-facility-report?fid=110064467964,15.186892000000002,145.75443700000002
