,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
8313,SI GROUP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000324382,42.860644,-74.025053
56967,MOMENTIVE PERFORMANCE MATERIALS SILICONES,12,,http://echo.epa.gov/detailed-facility-report?fid=110000324435,42.817954,-73.661381
20295,BUCKEYE ALBANY TERMINAL LLC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002465662,42.61558,-73.76225
66807,SABIC INNOVATIVE PLASTICS US LLC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000324391,42.575416,-73.853563
32841,POWER AND COMPOSITE TECHNOLOGIES LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004554697,42.97168,-74.17989
69312,NORTH ALBANY TERMINAL LLC GLENMONT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008002491,42.58298,-73.76638
39401,"POLYSET COMPANY, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110070164129,42.91375,-73.68078
137897,ALBANY CO SD NORTH PLT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110019445616,42.69137,-73.72398000000003
565,WHITE MOP WRINGER CO.,0,,http://echo.epa.gov/detailed-facility-report?fid=110000807039,42.945562,-74.353824
1313,TOYOTA AND SCION OF CLIFTON PARK,0,,http://echo.epa.gov/detailed-facility-report?fid=110019035578,42.8703,-73.725516
1636,ALLSTAR AUTO,0,,http://echo.epa.gov/detailed-facility-report?fid=110040831106,42.81256,-73.93841
1860,FORT ORANGE PAPER CO.,0,,http://echo.epa.gov/detailed-facility-report?fid=110000914618,42.537194,-73.744333
2217,FORT ORANGE PRESS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001595881,42.68499,-73.778
2514,COLONIE INTERIM STORAGE SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110000616361,42.689516,-73.802723
2770,CALLANAN IND-STONE PROCESSING FAC,0,,http://echo.epa.gov/detailed-facility-report?fid=110019461009,42.498447,-73.815851
3063,SCHIABO HUDSON CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110007999121,42.624717,-73.769906
4610,LAFARGE BUILDING MATERIALS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110056973182,42.49756,-73.813652
4692,COLLISION RECOVERY INC.,0,,http://echo.epa.gov/detailed-facility-report?fid=110040829057,42.62404,-73.83503
4760,STORK DIAPER SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001564496,42.6516,-73.76801
4913,WATERVLIET HIGH SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110004559530,42.73133,-73.71686
