,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
34374,TARGET STORE T1413,12,,http://echo.epa.gov/detailed-facility-report?fid=110045534169,39.69117,-104.86595
61674,TARGET STORE #271,12,,http://echo.epa.gov/detailed-facility-report?fid=110021004483,39.566135,-104.965105
38463,AIR METHODS CORP,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002988358,39.58453,-104.84682
545,SUITES AT SOMEREN GLEN,4,,http://echo.epa.gov/detailed-facility-report?fid=110055523704,39.59506,-104.93009
34455,VILLAGE DRY CLNRS,4,,http://echo.epa.gov/detailed-facility-report?fid=110001432281,39.66073,-104.84736
42430,WAGNER EQUIPMENT CO,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000887960,39.7542,-104.77629
59177,CENTRAL PRODUCTS COMPANY,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000467511,39.96946,-104.81938
16954,TOWN CENTER MARTINIZING,3,,http://echo.epa.gov/detailed-facility-report?fid=110010291264,39.549618,-104.99192
28470,LIFE CARE CENTER OF LITTLETON,3,,http://echo.epa.gov/detailed-facility-report?fid=110064377008,39.57347,-105.00536
62261,GARDEN TERRACE,3,,http://echo.epa.gov/detailed-facility-report?fid=110064375536,39.68846,-104.83115
32154,CONTINENTAL CLEANERS #10,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110035427035,39.59494,-104.876434
61193,BROOKDALE DENVER,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055523606,39.66898,-104.90113
14784,GEM CLEANERS,2,,http://echo.epa.gov/detailed-facility-report?fid=110001721548,39.67568,-104.80984
16381,IMI NORGREN,2,,http://echo.epa.gov/detailed-facility-report?fid=110000466736,39.61762,-104.99325
17181,PARKER CLEANERS,2,,http://echo.epa.gov/detailed-facility-report?fid=110001757171,39.660088,-104.853732
34309,WIND CREST INC - CONTINUING CARE AT MILL VISTA,2,,http://echo.epa.gov/detailed-facility-report?fid=110064018450,39.56011,-105.033973
38059,RIVERDALE REHAB AND CARE COMMUNITY,2,,http://echo.epa.gov/detailed-facility-report?fid=110056301728,39.98678,-104.79371
48578,AMAZON.COM SERVICES LLC - DEN2,2,,http://echo.epa.gov/detailed-facility-report?fid=110070124965,39.74628,-104.725684
58837,UNICIRCUIT INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110021355282,39.56857,-105.00366
5822,LOWES OF GREENWOOD VILLAGE #311,1,,http://echo.epa.gov/detailed-facility-report?fid=110002994467,39.59861,-104.88376
