,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4851,ANDERSON COATINGS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110068732759,43.821441,-92.877448
16287,MATERIALS PROCESSING CORPORATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110003928634,44.87244000000001,-93.1672
19664,ORONOCO AUTO PARTS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008815933,44.16307000000001,-92.52782
44442,U OF M - SAINT PAUL CAMPUS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000847344,44.982904,-93.185526
7828,MERCY HOSPITAL - UNITY CAMPUS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000835801,45.10793,-93.25689
10713,WEST CENTRAL ONE STOP,12,,http://echo.epa.gov/detailed-facility-report?fid=110068434108,46.64237,-95.82526
12576,COMPUTER SERVICE CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110062912228,45.20747,-93.23397
23123,CROP PRODUCTION SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110038233471,44.289674,-93.955329
24506,J & D SERVICES OF NORTHERN MINNESOTA,12,,http://echo.epa.gov/detailed-facility-report?fid=110069155513,46.88906,-92.21723
27402,NORTHERN PINES MEDICAL CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110068430237,47.51722,-92.22973
29981,REVIVA,12,,http://echo.epa.gov/detailed-facility-report?fid=110000903915,45.06134,-93.26802
37946,RAPID RENTAL & SUPPLY INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110070224913,47.226606,-93.496398
43927,CINCH CONNECTIVITY SOLUTIONS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000426986,44.06958,-93.51059
58686,HB FULLER PILOT FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110000424247,45.04575,-93.05624
58941,PROTECH INTERCONNECT SOLUTIONS LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000822888,44.85441,-93.59477
60022,SCRAPBUSTERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110070245891,44.778643,-93.40199
33546,ROMA TOOL & PLASTICS,11,,http://echo.epa.gov/detailed-facility-report?fid=110006414549,45.31823,-93.58604
38861,ESTATE OF JOHN W GUILDNER,11,,http://echo.epa.gov/detailed-facility-report?fid=110070491555,43.64922,-93.36866
42593,HOFFCO INC,11,,http://echo.epa.gov/detailed-facility-report?fid=110054843791,44.666199,-95.542603
58484,AMERICAN CRYSTAL SUGAR - CROOKSTON,11,,http://echo.epa.gov/detailed-facility-report?fid=110070273706,47.764625,-96.629975
