,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
27183,GOODWATER LAGOON,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055972318,33.0418,-86.0475
8698,CLIO LAGOON,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010070617,31.7213,-85.6261
18584,SAMSON LAGOON,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055974209,31.11295,-86.04705
23396,MOSSES WASTEWATER TREATMENT FACILITY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009122403,32.1575,-86.6769
23668,WRIGHTS RECYCLING,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110006789564,32.40237,-86.40225
1531,PISGAH WELL,13,,http://echo.epa.gov/detailed-facility-report?fid=110055359794,34.689722,-85.833333
31197,TERRAPIN HILLS SEWER LAGOON,13,,http://echo.epa.gov/detailed-facility-report?fid=110010073302,34.50625,-85.686722
9723,MARION WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056001044,32.6237,-87.2963
42027,BRILLIANT WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055976243,34.0254,-87.7473
42679,LA RECYCLING SERVICES LLC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110062652883,30.457485,-87.88620999999998
43393,DON AND RON SCRAP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024461456,32.44681,-87.505
43921,NORTH MOBILE COUNTY WWTP,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040432742,31.07653,-88.02469
44542,"PHILLIP'S AUTO RECYCLING & SALVAGE, INC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054138278,31.36826,-85.59895
46841,WEDOWEE LAGOON,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055980611,33.3151,-85.4821
404,"MAJOR LUBRICANTS CO., INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110010100648,32.36523,-86.381126
1632,CHILDERSBURG BAILEY BR LAGOON,12,,http://echo.epa.gov/detailed-facility-report?fid=110055974520,33.2728,-86.3719
3398,EAST ALABAMA LUMBER INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110001713860,32.878233,-85.405198
4172,HEARTLAND CATFISH - GREENSBORO FACILITY,12,,http://echo.epa.gov/detailed-facility-report?fid=110064214461,32.715,-87.591111
4748,UAB,12,,http://echo.epa.gov/detailed-facility-report?fid=110033017232,33.50554,-86.79964
5789,"WHITE'S PALLETS, INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110057607255,31.01329,-87.26092
