,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
33744,WOLVERINE ADVANCED MATERIALS - CEDAR RUN,10,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000343012,37.19118,-80.38734000000002
21304,US ARMY RADFORD ARMY AMMUNITION PLANT,5,5.0,http://echo.epa.gov/detailed-facility-report?fid=110000601867,37.180556,-80.541111
30973,VIRGINIA CITY HYBRID ENERGY CENTER,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110055497779,36.913815,-82.339775
10518,SOUTHERN FINISHING,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000869837,36.690586,-79.85453000000003
27280,VOLVO TRUCKS NORTH AMERICA INC,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000343101,37.07583,-80.71110999999998
17857,WOLVERINE GASKET CO,4,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000343003,37.193708,-80.401268
20029,INGENCO BRISTOL PLANT,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110046597170,36.603075,-82.153334
1883,DICKENSON-RUSSELL COAL CO/MCCLURE RIVER,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009767993,37.084613,-82.37256
12077,INGEVITY VIRGINIA CORPORATION,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000870031,37.8058,-79.9975
30390,CHEMICAL LIME KIMBALLTON PLANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110020671450,37.3828,-80.6625
33561,"SOUTHWEST COMPRESSOR & PUMPING PACKAGES, INC",1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110033182286,37.0628,-81.76618
10651,STRONGWELL HIGHLANDS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000492592,36.74616,-81.88902
18273,MC SIGN COMPANY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042329682,37.23662,-81.30419
25912,LONGWOOD ELASTOMERS INCORPORATED,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024528698,36.969,-81.10899
20507,CPFILMS INC - PLANT 1,1,,http://echo.epa.gov/detailed-facility-report?fid=110005227030,36.72712,-79.94963
10345,QUIKRETE - MARTINSVILLE,0,3.0,http://echo.epa.gov/detailed-facility-report?fid=110020684516,36.65425,-79.95738
15570,PETERS EQUIPMENT COMPANY LLC,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110040513012,37.23364,-81.30426
4067,"SAMUEL, SON & CO (USA) INC.",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056299241,36.900361,-82.05025400000002
5345,MXI ENVIRONMENTAL SERVICES LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020684641,36.7375,-81.90265
5513,GENERAL ENGINEERING CO,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042150588,36.75966,-81.79590999999998
