REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110003500088,MAACO AUTO PAINTING,7,,http://echo.epa.gov/detailed-facility-report?fid=110003500088,42.09017,-71.04844
110024333595,VA BOSTON HEALTH CARE WEST ROXBURY CAMPUS,6,,http://echo.epa.gov/detailed-facility-report?fid=110024333595,42.27454,-71.171426
110001938477,KOCHMAN REIDT & HAIGH INC.,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001938477,42.15081,-71.07366999999999
110043189162,PPG AEROSPACE CUMING MICROWAVE,3,,http://echo.epa.gov/detailed-facility-report?fid=110043189162,42.13623,-71.06051
110001948215,NORFOLK ASPHALT COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110001948215,42.175993,-71.200488
110024354857,DRESSER FLOW CONTROL MASONEILAN OPERATIONS,2,,http://echo.epa.gov/detailed-facility-report?fid=110024354857,42.12809,-71.05524
110023014637,DOUBLE E CO INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110023014637,42.03221,-71.05568000000001
110007309956,CARDINAL SPELLMAN SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110007309956,42.09395,-70.99343
110001997849,GENERAL MOTORS CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110001997849,42.21123,-71.14985
110001950826,US ARMY RESERVE 99TH REGIONAL SUPPORT CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110001950826,42.34579,-71.04129
110002015578,POLLAK ENGINEERED PRODUCTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110002015578,42.303259999999995,-71.05497
110002086652,IONPURE TECH CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110002086652,42.132622999999995,-71.125813
110024327138,"WASTE MANAGEMENT OF MA, INC",0,,http://echo.epa.gov/detailed-facility-report?fid=110024327138,42.25398,-71.1662
110001942872,SPARKLE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001942872,42.3642,-71.05556
110066863950,AT&T MOBILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110066863950,42.27002,-71.04687
110000736829,EQUITY INDUSTRIAL GHEB LLP,0,,http://echo.epa.gov/detailed-facility-report?fid=110000736829,42.04826,-70.95456
110003369569,THE NEW CAN CO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110003369569,42.152570000000004,-71.02525
110001950924,SECOND STREET ASSOCIATES LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001950924,42.3372,-71.04205
110001948929,EAST COAST INDUCTION INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110001948929,42.09497,-71.027
110001948126,COASTAL OIL OF NEW ENGLAND,0,,http://echo.epa.gov/detailed-facility-report?fid=110001948126,42.33828,-71.02756
