,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4104,OCEAN STATE POWER PLANT I,3,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000312180,42.008333,-71.677778
3629,"SPRAGUE OPERATING RESOURCES, LLC",3,,http://echo.epa.gov/detailed-facility-report?fid=110032893947,41.83212,-71.36986999999998
3924,P J  KEATING CO,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012482759,41.76729,-71.48203000000002
8255,ST  JOSEPH HOSPITAL/FATIMA UNIT,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009438509,41.85581,-71.45852
1547,RI STATE ENERGY CENTER POWER PLANT,1,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009450478,41.799722,-71.55833299999998
550,"ORBIT ENERGY RHODE ISLAND, LLC",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070526429,41.805705,-71.515895
3625,J.H. LYNCH & SONS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004921620,41.930833,-71.417778
5177,TIVERTON POWER PLANT,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002054491,41.642167,-71.170528
5913,BRYANT UNIVERSITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004928124,41.9195,-71.5373
7519,SENESCO,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110021278918,41.59281,-71.44272600000002
8345,FALVEY LINEN SUPPLY INC.,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001663548,41.79314,-71.4481
84,ENTERPRISE PROVIDENCE TERMINAL,1,,http://echo.epa.gov/detailed-facility-report?fid=110006531388,41.791056,-71.384833
293,TEKNOR APEX CO.,1,,http://echo.epa.gov/detailed-facility-report?fid=110000312368,41.8855,-71.3637
1702,PAWTUCKET REGIONAL WATER TREATMENT FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110070043788,41.89291,-71.38087
2286,CRANSTON WATER POLLUTION CONTROL FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110000735713,41.7526,-71.4425
3226,RHODE ISLAND COLLEGE,1,,http://echo.epa.gov/detailed-facility-report?fid=110004909341,41.842438,-71.453262
3473,EXXONMOBIL CORPORATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110000313152,41.787793,-71.34358399999998
3987,"BRANCH RIVER PLASTICS, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110001663156,41.91194,-71.51737
4279,"D'AMBRA CONSTRUCTION COMPANY, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110061068286,41.80517,-71.51815699999999
4964,RI DEPARTMENT OF CORRECTIONS (PRISON INDUSTRIES),1,,http://echo.epa.gov/detailed-facility-report?fid=110007176876,41.74622,-71.45945999999998
