REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110058114776,ND PAPER INC - RUMFORD DIVISION,12,,http://echo.epa.gov/detailed-facility-report?fid=110058114776,44.5508,-70.5411
110010406471,DOWNEAST POWER,12,,http://echo.epa.gov/detailed-facility-report?fid=110010406471,44.735278,-68.0325
110000601714,NAVAL COMPUTER & TELECOM STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110000601714,44.641785,-67.293245
110000581460,OLD TOWN FUEL AND FIBER - CLOSED,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000581460,44.917362,-68.636511
110010377635,PINKHAM SAWMILL/NASHVILLE PLT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010377635,46.632831,-68.419721
110003556811,A.C. ELECTRIC CORP.,0,,http://echo.epa.gov/detailed-facility-report?fid=110003556811,44.06834,-70.27493
110044213570,"JSI STORE FIXTURES, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110044213570,45.264340000000004,-68.99201
110024823930,M & P AUTO,0,,http://echo.epa.gov/detailed-facility-report?fid=110024823930,44.071999999999996,-70.28161999999999
110025247800,AIR NATIONAL GUARD 101ST AIR REFUEL WING,0,,http://echo.epa.gov/detailed-facility-report?fid=110025247800,44.814904999999996,-68.824558
110008437995,"STORED SOLAR J&WE, LLC - WEST ENFIELD",0,,http://echo.epa.gov/detailed-facility-report?fid=110008437995,45.2541,-68.6272
110021176207,MARITIMES & NORTHEAST PIPELINE COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110021176207,45.204568,-67.453737
110007401766,TRUE TEXTILES INC - GUILFORD FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110007401766,45.16767,-69.38416
110013899406,STRATTON LUMBER INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110013899406,45.143128999999995,-70.429938
110013883636,BATES COLLEGE,0,,http://echo.epa.gov/detailed-facility-report?fid=110013883636,44.102823,-70.205712
110025329963,VERSO PAPER BUCKSPORT MILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110025329963,44.574508,-68.804038
110008437290,CROSSROADS LANDFILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110008437290,44.712556,-69.847255
110001092969,WEBBER TANKS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001092969,44.581946,-68.80560799999999
110000744801,GE ENERGY,0,,http://echo.epa.gov/detailed-facility-report?fid=110000744801,44.81349,-68.82056999999999
110007273707,CARY MEDICAL CENTER,0,,http://echo.epa.gov/detailed-facility-report?fid=110007273707,46.87808,-68.00950999999999
110009913068,LEWISTON AUBURN WASTEWATER TREATMENT FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110009913068,44.075556,-70.204444
