,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
5213,"HENNIGES AUTOMOTIVE IOWA, INC",12,,http://echo.epa.gov/detailed-facility-report?fid=110013331983,40.41571,-91.40471
8680,BIG RIVER EQUIPMENT CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110032994160,41.54818,-90.45163
10483,IOWA ARMY NATIONAL GUARD-AASF 3,12,,http://echo.epa.gov/detailed-facility-report?fid=110001755967,41.61809,-90.58069
17641,FEDERAL-MOGUL IGNITION LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415382,40.8209,-91.14519
17901,QUAD CITY DRUM RECYCLING CO,12,,http://echo.epa.gov/detailed-facility-report?fid=110000415961,41.51168,-90.60758
18140,VEOLIA WATER NA-DAVENPORT (RIVERDALE),12,,http://echo.epa.gov/detailed-facility-report?fid=110005760024,41.531122,-90.468072
20206,MILLER PRODUCTS COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110005736310,41.04753,-93.76507
21170,PELLA CORP,12,,http://echo.epa.gov/detailed-facility-report?fid=110011274334,41.398238,-92.915188
999,CRYOTECH DEICING TECHNOLOGY,9,,http://echo.epa.gov/detailed-facility-report?fid=110011273317,40.600533,-91.394852
7241,JASPER COUNTY SHOP,9,,http://echo.epa.gov/detailed-facility-report?fid=110005755496,41.70994,-93.04176
7584,AYM INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110010385252,41.0111,-92.8099
11093,IOWA STEEL & WIRE CO INC,9,,http://echo.epa.gov/detailed-facility-report?fid=110000415239,40.73489,-92.88862
17822,INTEGRATED DNA TECHNOLOGIES,9,,http://echo.epa.gov/detailed-facility-report?fid=110000789692,41.69626,-91.61456
15988,REVSTONE CASTING FAIRFIELD LLC,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000789488,41.01092,-91.97595
9056,OLYMPIC FOUNDRY INC,7,,http://echo.epa.gov/detailed-facility-report?fid=110024544046,40.80765,-91.14288
432,ECONOMY ADVERTISING CO-DIV OF TRU ART,6,,http://echo.epa.gov/detailed-facility-report?fid=110002338952,41.63326,-91.494
19717,SAFETY-KLEEN CORP-DAVENPORT,6,,http://echo.epa.gov/detailed-facility-report?fid=110000415998,41.59491,-90.62009
3790,TOTAL TRUCK SERVICE CENTER,5,,http://echo.epa.gov/detailed-facility-report?fid=110005763511,41.816981,-90.23614
5355,HILLPHOENIX SPECIALTY PRODUCTS,5,,http://echo.epa.gov/detailed-facility-report?fid=110007007924,40.73836,-91.96327
7937,INNOVAIRRE,5,,http://echo.epa.gov/detailed-facility-report?fid=110005778612,40.96124,-91.52549
