,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
32030,"EXCEL TSD OF TENNESSEE, L.L.C.",12,7.0,http://echo.epa.gov/detailed-facility-report?fid=110000374149,35.07407,-90.0823
4982,DELTA FACUET CO OF TENNESSEE,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000374808,35.67601,-88.75997
26621,TENNESSEE WATERCRAFT INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000373275,35.60583,-84.25416
29562,SI GROUP MANUFACTURING,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110035828129,35.988056,-83.200556
2045,ENVIRO-CLEAN OIL RECOVERY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022826174,35.526535,-84.792846
2435,"ENVIRONMENTAL WASTE SOLUTIONS, LLC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069288728,36.05357,-88.08896
4338,"SOUTHEAST RECYCLILNG TECHNOLOGIES, INC.",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110030907785,36.410552,-82.47934000000002
14428,ASHLAND CHEMICAL COMPANY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000820292,36.182005,-86.78501999999997
1455,SIGNATURE CLEANERS,12,,http://echo.epa.gov/detailed-facility-report?fid=110001864322,36.30958,-86.60582
17324,NECESSARY OIL & TRUCKING CO.,12,,http://echo.epa.gov/detailed-facility-report?fid=110004997674,36.57939,-82.165279
17624,PROTECH METAL FINISHING LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110016711673,35.60044,-84.22281
18499,KILBURN PLATING,12,,http://echo.epa.gov/detailed-facility-report?fid=110007866764,35.23595,-88.37637
19535,SAFETY-KLEEN SYSTEMS,12,,http://echo.epa.gov/detailed-facility-report?fid=110000619046,36.11418,-86.74108000000003
20655,CAVALIER,12,,http://echo.epa.gov/detailed-facility-report?fid=110044923642,35.03856500000001,-85.2925
9591,S & H CHROME PLATING & POWDER COATING,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001861833,36.2787,-86.68816
14520,MEMPHIS DRUM SERVICE INC,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000895274,35.060148,-90.04619100000002
30793,"SAFETY-KLEEN SYSTEMS, INC.",8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000702080,36.00337000000001,-84.02524
10906,UNIPRES USA INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110070001680,36.60383,-86.52332
28838,"GATEWAY PACKAGING CO., LLC/DBA PROAMPAC",8,,http://echo.epa.gov/detailed-facility-report?fid=110041680954,36.4694,-86.6702
18602,SKYLINE MADISON CAMPUS,7,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004973128,36.253681,-86.68243100000002
