,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
12728,EASTMAN CHEMICAL CO TENNESSEE OPERATIONS,12,22.0,http://echo.epa.gov/detailed-facility-report?fid=110000574423,36.519722,-82.54055600000002
2553,TVA - CUMBERLAND FOSSIL PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000493127,36.3903,-87.6539
7908,TVA BULL RUN FOSSIL PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043798487,36.0228,-84.1518
14795,"ECM OF RIDGELY, LLC",12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070003562,36.262228,-89.41422800000002
3786,ADM GRAIN COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110001858026,35.096070000000005,-90.1058
14478,US TVA ALLEN FOSSIL PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000374130,35.0741,-90.1488
20544,US TVA KINGSTON FOSSIL PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000372631,35.898367,-84.518681
26449,JOHN SEVIER FOSSIL AND COMBINED CYCLE PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110000607530,36.374,-82.96600000000002
11557,BAE SYSTEMS ORDNANCE SYSTEMS INC.,8,5.0,http://echo.epa.gov/detailed-facility-report?fid=110070828339,36.550455,-82.634794
5819,PRECISION LASER & MFG LLC	,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070107015,35.27899,-87.32309000000002
32641,NYRSTAR CLARKSVILLE INC,7,5.0,http://echo.epa.gov/detailed-facility-report?fid=110056972227,36.518349,-87.40292
12967,"SCEPTER, INC.",7,4.0,http://echo.epa.gov/detailed-facility-report?fid=110014363410,36.19892,-83.01404000000002
33595,CARTER VALLEY CLASS I LANDFILL,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001864439,36.540769,-82.783591
24113,THE ROBINETTE COMPANY DBA BRISTOL FACILITY,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001859132,36.57456,-82.16945
14359,"HANKOOK TIRE MANUFACTURING TENNESSEE, LP DBA HANKOOK TIRE TENNESSEE PLANT",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110059713733,36.55731,-87.24083
15709,"GREGORY PHARMACEUTICAL HOLDINGS, INC. DBA UPM PHARMACEUTICALS",5,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000372150,36.58998,-82.17998
17350,"SUMIRIKO TENNESSEE, INC. - TAZEWELL",5,4.0,http://echo.epa.gov/detailed-facility-report?fid=110017350392,36.48103,-83.53773000000002
32927,"SUMIRIKO TENNESSEE, INC. (FORMERLY DTR TENNESSEE, INC.)",5,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000901597,36.19411,-82.99774000000002
23038,NGK METALS CORPORATION,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000590165,35.5861,-84.47361
18754,"PSC METALS, INC.",5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007191118,35.89449000000001,-84.61853
