REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110043865779,ELLISON SURFACE TECHNOLOGIES VERMONT SITE 1,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043865779,43.52774,-72.95521
110039145092,FLOMATIC C. E. BRADLEY LAB,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110039145092,42.89601,-72.54926999999999
110006536695,WILLIES AUTO VILLAGE,12,,http://echo.epa.gov/detailed-facility-report?fid=110006536695,44.47455,-72.68935
110000314909,GENERAL ELECTRIC AVIATION PLANT 1,12,,http://echo.epa.gov/detailed-facility-report?fid=110000314909,43.606542,-72.99323100000001
110000603053,ISOVOLTA US SAMICA,12,,http://echo.epa.gov/detailed-facility-report?fid=110000603053,43.575177000000004,-72.958894
110066981074,SUICIDE SIX SKI AREA,12,,http://echo.epa.gov/detailed-facility-report?fid=110066981074,43.66581,-72.54309
110005296624,WESCO INC SWANTON SHELL,12,,http://echo.epa.gov/detailed-facility-report?fid=110005296624,44.92253,-73.10614
110005297384,WESCO INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110005297384,44.19594,-72.50128000000001
110006137439,FAIRLEE MARINE,12,,http://echo.epa.gov/detailed-facility-report?fid=110006137439,43.90175,-72.15445
110008210532,RUTLAND COUNTY REGIONAL TRANSFER STATION,12,,http://echo.epa.gov/detailed-facility-report?fid=110008210532,43.620466,-72.951193
110066980869,MCDERMOTTS INC-ST ALBANS CO-OP,12,,http://echo.epa.gov/detailed-facility-report?fid=110066980869,44.91268,-72.79899
110008211130,HANDYS SHELL,12,,http://echo.epa.gov/detailed-facility-report?fid=110008211130,44.478320000000004,-73.21115
110043635457,SMUGGLERS NOTCH RESORT SNOWMAKING,12,,http://echo.epa.gov/detailed-facility-report?fid=110043635457,44.58833,-72.79001
110024539702,UNIVERSITY SHELL,12,,http://echo.epa.gov/detailed-facility-report?fid=110024539702,44.47225,-73.18964
110012499787,ETHAN ALLEN OPERATIONS ORLEANS DIV,12,,http://echo.epa.gov/detailed-facility-report?fid=110012499787,44.8083,-72.20305
110035434107,ENVIRONMENTAL PRODUCTS & SVCS OF VT,12,,http://echo.epa.gov/detailed-facility-report?fid=110035434107,44.44999,-73.12205
110015664734,LAND AIR EXPRESS OF NEW ENGLAND TERMINAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110015664734,44.420765,-73.088024
110008209955,WESCO INC PITTSFORD SUNOCO,12,,http://echo.epa.gov/detailed-facility-report?fid=110008209955,43.706590000000006,-73.02411
110043573380,KILLINGTON PICO SKI RESORT,12,,http://echo.epa.gov/detailed-facility-report?fid=110043573380,43.617327,-72.802277
110043653212,LITTLE RIVER AUTO SALES,12,,http://echo.epa.gov/detailed-facility-report?fid=110043653212,44.311429,-72.765381
