,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3632,PORT NEAL NITROGEN COMPLEX,12,,http://echo.epa.gov/detailed-facility-report?fid=110000414089,42.32786,-96.36489
19617,CONTINENTAL CEMENT COMPANY,12,,http://echo.epa.gov/detailed-facility-report?fid=110067194262,41.460833,-90.690556
16663,"NEW HEAVEN CHEMICALS IOWA, LLC",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110061066199,43.31301,-93.20821
13481,GRAIN PROCESSING CORP,6,,http://echo.epa.gov/detailed-facility-report?fid=110017404548,41.3981,-91.0611
18643,JOHN DEERE PRODUCT ENGINEERING CENTER,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001388338,42.47616,-92.41594
3991,MINSA CORPORATION,5,,http://echo.epa.gov/detailed-facility-report?fid=110011272979,41.013162,-95.26521
3928,AG PARTNERS LLC-ELLSWORTH,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007254023,42.30203,-93.56011
4881,VAN DIEST SUPPLY COMPANY,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069992088,42.47104,-93.88793
12487,QUAD COUNTY CORN PROCESSORS COOPERATIVE,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007390340,42.47684,-95.41516
459,"GREEN PLAINS LAKOTA, LLC",3,,http://echo.epa.gov/detailed-facility-report?fid=110006529729,43.38391,-94.14706
5876,"GOLDEN GRAIN ENERGY, LLC",3,,http://echo.epa.gov/detailed-facility-report?fid=110020160403,43.1112,-93.231
18743,LEHIGH CEMENT CO LLC,3,,http://echo.epa.gov/detailed-facility-report?fid=110000767705,43.1788,-93.2118
9787,LINCOLNWAY ENERGY LLC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024891027,42.02344,-93.51171
666,BIG RIVER RESOURCES,2,,http://echo.epa.gov/detailed-facility-report?fid=110014396858,40.830643,-91.220425
2577,ADM CORN PROCESSING,2,,http://echo.epa.gov/detailed-facility-report?fid=110010507503,41.9192,-91.6862
3577,"TEMPLETON RYE SPIRITS, LLC",2,,http://echo.epa.gov/detailed-facility-report?fid=110070102005,41.917478,-94.94049
5268,UNITED STATES GYPSUM CO - FORT DODGE,2,,http://echo.epa.gov/detailed-facility-report?fid=110018866039,42.485833,-94.1425
5686,ZINPRO CORPORATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110000413366,43.09111,-93.59279
7115,THE ANDERSONS MARATHON HOLDING LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110025317146,41.98905,-95.39912
10109,IOWA ETHANOL LLC (DBA POET BIOREFINING)  HANLONTOWN,2,,http://echo.epa.gov/detailed-facility-report?fid=110015723010,43.29083,-93.39027
