,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3970,BLAIRSBURG CITY OF STP,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110010034701,42.469722,-93.630556
1093,IP&L ALLIANT ENERGY - LANSING GENERATING STATION,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110015649592,43.3363,-91.1669
3047,NEW ALBIN CITY OF STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009723870,43.497778,-91.29
6154,MUSCATINE CITY OF STP,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000789479,41.407499,-91.071913
11039,BLOOMFIELD WWTP (MAIN),13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002040096,40.744426,-92.409681
12487,QUAD COUNTY CORN PROCESSORS COOPERATIVE,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110007390340,42.47684,-95.41516
17095,TYSON FRESH MEATS INC,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000605792,42.64,-95.1875
19398,OSCEOLA WWTP SOUTH,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110039989411,41.0169,-93.7485
1346,KEOKUK CITY OF STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110043869016,40.392083,-91.393694
1838,FAIRFIELD CITY OF STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000731281,40.97904000000001,-91.94494
2004,AJINOMOTO HEARTLAND INC,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110035869165,41.143573,-92.647934
7463,"IOWA CITY, CITY OF (SOUTH) STP",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000509209,41.610583,-91.504528
7729,COLUMBUS JUNCTION CITY OF STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110036380145,41.2825,-91.3536
10208,OTTUMWA CITY OF  STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001362034,41.001667,-92.383889
11927,"SPENCER, CITY OF",13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110009360609,43.136944,-95.148333
13646,PRAIRIE FARMS DAIRY,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000414720,43.05585,-91.44356
19316,WAUKON CITY OF STP,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002040050,43.261408,-91.473507
213,RED OAK CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110002043299,41.005474,-95.238969
523,NESTLE PURINA PETCARE,13,,http://echo.epa.gov/detailed-facility-report?fid=110001761451,42.50139,-94.16639
667,DAYTON CITY OF STP,13,,http://echo.epa.gov/detailed-facility-report?fid=110010036308,42.25,-94.060278
