REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110002092146,OCEAN SPRAY CRANBERRIES INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110002092146,40.15412,-74.70647
110070121948,POWER OVERHAUL,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070121948,39.89424,-74.74386
110056075615,PRODUCTIVE PLASTICS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056075615,39.934969,-74.957957
110070124056,ACUITY SPECIALTY HOSPITAL OF SOUTHERN NEW JER,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070124056,40.048629999999996,-74.88219000000001
110054850158,"AURORA METALS, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110054850158,40.030164,-74.91287
110044846343,DATA VISTA,12,,http://echo.epa.gov/detailed-facility-report?fid=110044846343,40.02145,-74.80554000000001
110062837783,GREENWOOD MOTORLINES DBA RL CARRIERS,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110062837783,40.037079999999996,-74.83548
110000321633,GRIFFIN PIPE PRODUCTS CO,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000321633,40.121385,-74.821708
110045552923,ATLANTIC WOOD INDUSTRIES,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045552923,39.983779999999996,-74.80946999999999
110000603160,HOEGANAES CORP,5,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000603160,40.022502,-74.98942199999999
110001525948,DC FABRICATORS INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110001525948,40.12455,-74.81764
110012211392,WELLINGTON FARMS,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110012211392,39.97927,-74.76772
110070433024,SEABOX,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070433024,40.01795,-74.99479000000001
110009838890,AC WAGNER YOUTH CORR FAC,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009838890,40.15437,-74.65647
110004241286,MEDICAL CENTER OF OCEAN CNTY BRICK HOSPITAL DIV,2,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004241286,40.078359999999996,-74.12975
110070432980,CARVANA,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070432980,40.04068,-74.93202
110069513994,LIQUID LABS LLC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069513994,39.988999,-74.265028
110022419738,PITT OHIO EXPRESS,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110022419738,40.00718,-74.98538
110004249625,ATLANTIC TRAILER LEASING,2,,http://echo.epa.gov/detailed-facility-report?fid=110004249625,39.82781,-74.74643
110001981981,PEMBERTON FABRICATORS INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110001981981,40.012708,-74.845929
