,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
571,SINCLAIR OIL CORPORATION,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000468093,41.77899,-107.104
11883,FRONTIER REFINING INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070828210,41.129889,-104.789222
4776,SINCLAIR CASPER REFINING,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011942719,42.5129,-106.1434
4855,WYOMING REFINING CO,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000468226,43.85126,-104.21504
9989,MOUNTAIN CEMENT COMPANY - CENTEX,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005580503,41.26109,-105.60318999999998
1435,JIM BRIDGER PLANT,12,,http://echo.epa.gov/detailed-facility-report?fid=110007899970,41.734,-108.784
10580,BUCKNUM BENTONITE PLANT (TOLSA WYOMING BENTONITE CORPORATION),12,,http://echo.epa.gov/detailed-facility-report?fid=110041354575,43.016825,-106.574263
7730,GENERAL CHEMICAL,11,4.0,http://echo.epa.gov/detailed-facility-report?fid=110007899756,41.592551,-109.753909
6486,ANADARKO GATHERING-SUN DOG CBM POD 6,10,2.0,http://echo.epa.gov/detailed-facility-report?fid=110020760700,41.70359000000001,-106.933153
8610,SHUTE CREEK TREATING FACILITY (EXXON MOBIL CORPORATION),10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007900806,41.884167,-110.088056
9519,GREEN RIVER SODIUM PRODUCTS PLANT (CHURCH & DWIGHT INCORPORATED),10,,http://echo.epa.gov/detailed-facility-report?fid=110002136313,41.58942,-109.75808
7011,BLACKS FORK GAS PLANT,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000729196,41.59206,-109.96818
7257,HULETT MILL,8,,http://echo.epa.gov/detailed-facility-report?fid=110006152509,44.6875,-104.605
3320,ANSCHUTZ RANCH EAST GAS PLANT,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007346942,41.0666,-111.0408
4178,JONATHON LIME PLANT & LIME KILN DUST LANDFILL (PETE LIEN & SONS INCORPORATED),7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070005256,41.36968,-105.904816
9152,GEORGIA PACIFIC CORPORATION,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002136199,44.7155,-108.187
11294,FMC GRANGER,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110043087619,41.59206,-109.96818
1483,PACIFICORP - NAUGHTON PLANT,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042054013,41.75765,-110.59684
632,SOLVAY SODA ASH JOINT VENTURE,5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110007899248,41.5018,-109.758
4546,MILLS COMPLEX,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001933472,42.85052,-106.37559
