,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
111,AMERICAN SAMOA SHIPYARD SERVICES,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010063787,-14.271389,-170.6925
69,AMERICAN SAMOA TERMINAL,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008253763,-14.283444,-170.679917
210,STARKIST SAMOA INC,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110045691391,-14.270919,-170.687692
200,SAMOA TUNA PROCESSORS FACILITY,8,,http://echo.epa.gov/detailed-facility-report?fid=110064600472,-14.283611,-170.667222
174,TAFUNA WWTF,1,,http://echo.epa.gov/detailed-facility-report?fid=110039976808,-14.340056,-170.722472
15,FONO BUILDING,0,,http://echo.epa.gov/detailed-facility-report?fid=110070236834,-14.2781,-170.6889
20,EAST SIDE VILLAGES WASTEWATER COLLECTION SYSTEM PACKAGE 5 PHASE 1,0,,http://echo.epa.gov/detailed-facility-report?fid=110070554981,-14.2701,-170.6652
36,TAFUNA WWTP,0,,http://echo.epa.gov/detailed-facility-report?fid=110069999951,-14.2812,170.701
126,UTULEI STP,0,,http://echo.epa.gov/detailed-facility-report?fid=110070001167,-14.2812,170.701
149,UTULEI WWTF,0,,http://echo.epa.gov/detailed-facility-report?fid=110039976755,-14.2839,-170.6778
169,TUNA PROCESSING FACILITY,0,,http://echo.epa.gov/detailed-facility-report?fid=110070265732,-14.2716,-170.6898
