,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
5399,UFP TAMPA LLC,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070207532,28.06558,-82.4471
119528,HENDRY CORPORATION,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110024249909,27.93828,-82.43951
33134,ENVIROFOCUS TECHNOLOGIES,3,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000364472,27.96286,-82.38166
42904,TOUCH OF CLASS CLEANERS,3,,http://echo.epa.gov/detailed-facility-report?fid=110007425937,27.77071,-82.393041
92945,"HOWCO ENVIRONMENTAL SERVICES, INC.",3,,http://echo.epa.gov/detailed-facility-report?fid=110001411749,27.761644,-82.69225
6148,EQ FLORIDA INC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000611491,27.96247,-82.37299
122685,TAMPA TANK & WELDING INC,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110057409326,27.952093,-82.397334
620,TAMPA BAY TANK WASH LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110005657707,27.980957,-82.388207
25702,COURTESY COLLISION CENTER,2,,http://echo.epa.gov/detailed-facility-report?fid=110002529540,27.995125,-82.506483
43830,TAMPA ENVELOPE MANUFACTURING & PAPER CO INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110018877884,28.007461,-82.396235
62945,JIFFY LUBE STORE #377,2,,http://echo.epa.gov/detailed-facility-report?fid=110002523546,27.996378000000004,-82.560748
73241,BILL CURRIE FORD LINCOLN INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000787710,28.000486,-82.504897
81564,"TAMPA SHIP, LLC",2,,http://echo.epa.gov/detailed-facility-report?fid=110005590235,27.926837,-82.443597
90283,FLORIDA DETROIT DIESEL ALLISON,2,,http://echo.epa.gov/detailed-facility-report?fid=110005623726,27.95039,-82.362866
101359,TAMPA ARMATURE WORKS INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110031390812,27.888867,-82.367086
112969,MORRIS FONTE CLEANERS AND LAUNDRY,2,,http://echo.epa.gov/detailed-facility-report?fid=110006842523,27.891062,-82.48581899999998
127311,VOLVO OF TAMPA,2,,http://echo.epa.gov/detailed-facility-report?fid=110002551747,28.002785,-82.505648
132068,TAMPA STEEL ERECTING COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110001738424,27.893397,-82.39915
77065,DIVERSIFIED ENVIRONMENTAL SERVICES INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110035697519,27.956586,-82.433336
7849,QUEST DIAGNOSTICS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110005634581,28.05437,-82.41309
