REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000351930,WEYLCHEM US INC,5,4.0,http://echo.epa.gov/detailed-facility-report?fid=110000351930,34.136389,-80.76472199999999
110000587188,CARLISLE FINISHING CONE MILLS,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000587188,34.604444,-81.418611
110070828215,AURIGA POLYMERS INC,2,,http://echo.epa.gov/detailed-facility-report?fid=110070828215,35.027817,-81.87895999999999
110001674643,PREFERRED FINISHING TECHNOLOGIES LLC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001674643,35.118796,-81.533346
110056423767,SLOAN CONSTRUCTION COMPANY A DIVISION OF REEVES CONSTRUCTION COMPANY - MCCONNELL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056423767,34.8325,-81.26817
110001671156,CHAPMAN CONCRETE PLANT NUMBER 5,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001671156,35.10436,-81.62011700000001
110008551021,WINTHROP UNIVERSITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110008551021,34.938444,-81.02872099999999
110001675492,SEM PRODUCTS INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001675492,34.947443,-80.95061
110039165505,BROWN PACKAGING COMPANY,1,,http://echo.epa.gov/detailed-facility-report?fid=110039165505,35.066568,-81.663444
110015972615,HESS AMERICA,1,,http://echo.epa.gov/detailed-facility-report?fid=110015972615,35.070329,-81.677231
110000746792,PILGRIM'S PRIDE PROCESSING PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000746792,33.858056,-80.366667
110050813954,COPAC GLOBAL PACKAGING INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110050813954,35.03187,-81.8671
110000352252,BECTON DICKINSON VACUTAINER SYSTEMS,1,,http://echo.epa.gov/detailed-facility-report?fid=110000352252,33.964929999999995,-80.34985
110000352449,PERFORMANCE FIBERS INC WINNSBORO PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000352449,34.3625,-81.080556
110062727054,STEVENSON WEIR INC,1,,http://echo.epa.gov/detailed-facility-report?fid=110062727054,35.121428,-81.118362
110012165361,WEBB FORGING,1,,http://echo.epa.gov/detailed-facility-report?fid=110012165361,34.563175,-81.494866
110008552583,GLASSCOCK: PLANT 3,1,,http://echo.epa.gov/detailed-facility-report?fid=110008552583,33.889,-80.389
110007220845,WINNSBORO WASTEWATER TREATMENT PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110007220845,34.375,-81.086667
110001675768,BORAL STONE PRODUCTS LLC - CHESTER FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110001675768,34.70645,-81.14135
110001993825,J&S CONCRETE NUMBER 2 NEW,1,,http://echo.epa.gov/detailed-facility-report?fid=110001993825,34.87108,-80.79951
