,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
2728,PSNH - SCHILLER STATION,10,,http://echo.epa.gov/detailed-facility-report?fid=110000602991,43.09726,-70.783801
2801,"WHITE MOUNTAIN BIODIESEL, INC",8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110056255109,44.077037,-72.004727
24526,BURGESS BIOPOWER,4,3.0,http://echo.epa.gov/detailed-facility-report?fid=110057111995,44.46977,-71.17515999999998
4672,PSNH MERRIMACK GENERATING STATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110000313802,43.140833,-71.46777800000002
20251,COMPLETE COVERAGE WOODPRIMING,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001524093,43.15387,-71.40597
24437,NEW HAMPSHIRE STAMPING CO INC,1,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004096781,42.99548,-71.52233000000003
13787,BOSCAWEN SAND AND GRAVEL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110031533856,43.3033,-71.6341
15230,HEBRON BRIDGEWATER RESOURCE RECOVERY FACILITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010352876,43.64809,-71.72622
20091,PRIMA AMERICA CORPORATION,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110046597072,44.60851,-71.52839
382,FRASER PULP MILL (FORMER ),1,,http://echo.epa.gov/detailed-facility-report?fid=110007681632,44.471944,-71.169444
2304,DARTMOUTH PRINTING COMPANY,1,,http://echo.epa.gov/detailed-facility-report?fid=110001521773,43.72579,-72.26955
3606,DURGIN & CROWELL LUMBER,1,,http://echo.epa.gov/detailed-facility-report?fid=110012472779,43.445381,-72.050578
5686,TEREX USA LLC,1,,http://echo.epa.gov/detailed-facility-report?fid=110001523922,42.87089,-71.05844
6912,NH DAS HEALTH & WELFARE BUILDING,1,,http://echo.epa.gov/detailed-facility-report?fid=110038119470,43.2175,-71.51496999999998
10121,"WORTHEN INDUSTRIES, INC. - NYLCO DIVISION",1,,http://echo.epa.gov/detailed-facility-report?fid=110023083973,42.79838,-71.53392
11004,PLOURDE SAND AND GRAVEL,1,,http://echo.epa.gov/detailed-facility-report?fid=110028119827,43.12011,-71.44174
12903,"HARVEY INDUSTRIES, INC., D/B/A HARVEY BUILDING PRODUCTS",1,,http://echo.epa.gov/detailed-facility-report?fid=110033022271,42.92915,-71.38325
13257,PIKE INDUSTRIES INC - BRENTWOOD,1,,http://echo.epa.gov/detailed-facility-report?fid=110003920455,43.00325,-71.01361999999997
13962,NASHUA WASTEWATER TREATMENT FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110007686110,42.748493,-71.445079
15737,J.H. DUNNING CORPORATION,1,,http://echo.epa.gov/detailed-facility-report?fid=110001979716,43.1482,-72.44879
