,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
910,ST CROIX ANGUILLA WWTP,13,4.0,http://echo.epa.gov/detailed-facility-report?fid=110010135086,17.7253,-64.78407
1065,BORDEAUX POTW,13,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039988449,18.351358,-65.020174
623,MARKET SQUARE EAST,13,2.0,http://echo.epa.gov/detailed-facility-report?fid=110010135148,18.3375,-64.903056
1145,VIRGIN ISLANDS WATER & POWER AUTHORITY ESTATE RICHMOND GENERATING STATION,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000602866,17.750141,-64.714793
1397,MARRIOT FRENCHMANS REEF AND MORNING STAR BEACH RESORT,13,1.0,http://echo.epa.gov/detailed-facility-report?fid=110010135102,18.322507,-64.92044399999999
173,AGGREGATE INC,13,,http://echo.epa.gov/detailed-facility-report?fid=110063720629,17.762472,-64.87808299999999
384,GOLDEN GAMING RESORTS,13,,http://echo.epa.gov/detailed-facility-report?fid=110040082308,17.726944,-64.66305600000001
707,LOUIS E. BROWN DEVELOPMENT,13,,http://echo.epa.gov/detailed-facility-report?fid=110044241077,17.704333,-64.818361
717,ORANGE GROVE SUBDIVISION PROJECT,13,,http://echo.epa.gov/detailed-facility-report?fid=110069211409,17.740944,-64.718694
795,DONOE APARTMENTS,13,,http://echo.epa.gov/detailed-facility-report?fid=110064594595,18.343813,-64.901122
835,GRAPETREE SHORES INC.,13,,http://echo.epa.gov/detailed-facility-report?fid=110010135031,17.743862,-64.604028
940,GRAPETREE BAY HOTEL,13,,http://echo.epa.gov/detailed-facility-report?fid=110039183870,17.748333,-64.593611
1428,ISLAND CROSSING DEVELOPMENT,13,,http://echo.epa.gov/detailed-facility-report?fid=110040082246,17.725832999999994,-64.76861099999999
549,MANGROVE LAGOON,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110012287943,18.315518,-64.87873499999999
888,GEORGE SIMMONDS POTW,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110039725571,18.340787,-64.759026
997,RED POINT WASTEWATER TREATMENT FACILITY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110070106227,18.33039,-64.971964
162,COWPET BAY EAST ASSOC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009767181,18.317748,-64.84656
130,CALABASH BOOM HOUSING,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038453134,18.33,-64.704167
1047,DOROTHEA CONDO ASSOCIATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110014406712,18.367222,-64.966667
1093,CARDEN BEACH CONDOMINIUM ASSOCIATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070067557,17.758333,-64.644444
