,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
1554,VIRGIN ISLANDS WASTE MANAGEMENT BOVONI LANDFILL,12,,http://echo.epa.gov/detailed-facility-report?fid=110040375572,18.313,-64.8855
283,TOTAL PETROLEUM PR FORMERLY ESSO TERMINA,8,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000918115,18.33333,-64.97305
24,CLAUDE O. MARKOE ELEMENTARY SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110035426241,17.704389000000006,-64.877167
38,VIRGIN ISLANDS HOUSING AUTH - ESTATE TUT,0,,http://echo.epa.gov/detailed-facility-report?fid=110039585035,18.34604,-64.93267
40,VI DEPARTMENT OF HEALTH - DIVISION OF ENVIRONMENTAL HEALTH,0,,http://echo.epa.gov/detailed-facility-report?fid=110037447420,17.74246,-64.70889
49,V.I. PORT AUTHORITY MAINTENANCE DEPT,0,,http://echo.epa.gov/detailed-facility-report?fid=110043588515,18.335728,-64.96361
50,AMCO AUTO SALES & SERVICE INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001915456,18.33675,-64.88893
52,VIRGIN ISLAND HOUSING AUTH - LOUIS E BRO,0,,http://echo.epa.gov/detailed-facility-report?fid=110037447395,17.714716,-64.879762
61,BRYANS DIESEL SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110070246930,18.34604,-64.93267
69,LTC LIONEL A. JACKSON ARMORY,0,,http://echo.epa.gov/detailed-facility-report?fid=110006883658,17.731389,-64.794444
74,BAYARD MOTORS,0,,http://echo.epa.gov/detailed-facility-report?fid=110008202943,18.33675,-64.88893
80,OFFICE OF THE TERRITORIAL PUBLIC DEFENDER,0,,http://echo.epa.gov/detailed-facility-report?fid=110043419351,18.34604,-64.93267
104,VIRGIN ISLAND REGULATED WASTE MGMT INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110042269318,17.736035,-64.796109
134,HEAVY MATERIAL (ST CROIX) - SPRINGFIELD QUARRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110001914992,17.72975,-64.829
148,TRANSPORTATION SECURITY ADMINISTRATION A,0,,http://echo.epa.gov/detailed-facility-report?fid=110033019542,18.34604,-64.93267
155,WESTIN RESORT,0,,http://echo.epa.gov/detailed-facility-report?fid=110022879312,18.32366,-64.784951
156,ANTILLES SCHOOL,0,,http://echo.epa.gov/detailed-facility-report?fid=110043588427,18.318596,-64.908557
164,VIRGIN ISLANDS HOUSING AUTH - WALTER IM HODGE PAVILION,0,,http://echo.epa.gov/detailed-facility-report?fid=110042402218,17.714716,-64.879762
172,VIRGIN ISLANDS HOUSING AUTH - LOUIS E BR,0,,http://echo.epa.gov/detailed-facility-report?fid=110037447368,17.714716,-64.879762
190,FLEMINGS TRANSPORT OFFSITE WAREHOUSE,0,,http://echo.epa.gov/detailed-facility-report?fid=110055475828,17.745511999999994,-64.709138
