,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
35265,GREEN LIGHT LLC,12,5.0,http://echo.epa.gov/detailed-facility-report?fid=110055946179,40.79645,-81.36478000000002
57754,NORTHERN HILLS OIL COMPANY,12,4.0,http://echo.epa.gov/detailed-facility-report?fid=110020958864,39.180733,-84.494101
3342,"COLONIAL SURFACE SOLUTIONS, INC.",12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012251437,40.87585,-84.01934
3658,EMERALD POLYMER ADDITIVES LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000389213,41.045666,-81.541763
9232,ALUMINUM COLOR INDUSTRIES INC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110009608718,41.04115,-80.54212
13829,3 SIGMA LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110004726501,40.05033,-84.24183000000002
27344,CHEMTRON CORP,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000385137,41.47154000000001,-82.01677
32235,CHROMIUM CORPORATION OF AMERICA,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000893597,41.46347,-81.6269
34899,AK STEEL CORPORATION - MANSFIELD WORKS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000391898,40.78513,-82.52384
43156,HALE PERFORMANCE COATINGS,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000384012,41.66563,-83.57643
23266,DOVE MANUFACTURING INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070541355,41.31312,-81.954538
26441,CENTURY PLATING,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000840323,41.5756,-81.55344000000002
27611,TIER ENVIRONMENTAL LLC DBA HUKILL ENVIRONMENTAL SERVICES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000388232,41.373056,-81.530556
36012,VOGUE-SWIFT CLEANERS INC,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110004696213,39.41309,-81.45015
37927,TODD CALENTINE - PROPERTY OWNER,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070125400,39.93708,-82.9737
45983,FORMER TERRY CORPORATION,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110067676848,39.74607,-84.20913
501,ECOLOGICAL SERVICES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110042042241,40.82725,-80.51895999999998
1314,DYNAFLOOR SYSTEMS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110014360397,41.29903,-81.50573
1325,US DOE PORTSMOUTH GASEOUS DIFFUSION PLANT - BWCS DUF6,12,,http://echo.epa.gov/detailed-facility-report?fid=110000395260,39.01333,-82.99805
1694,MERITOR HEAVY VEHICLE SYSTEMS LLC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000617039,40.040662,-82.42461999999998
