,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
84569,WALT DISNEY WORLD COMPANY,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110012622046,28.3873,-81.5689
122939,"ANDERSON COLUMBIA CO., INC.",12,,http://echo.epa.gov/detailed-facility-report?fid=110007007577,29.20772,-82.13649699999998
55579,AIR PRODUCTS AND CHEMICALS INC,11,4.0,http://echo.epa.gov/detailed-facility-report?fid=110041158136,30.580588,-87.13780200000002
36012,MARITEE INDUSTRIES INC,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110001759598,28.637646000000004,-81.830738
91360,TITAN PENNSUCO COMPLEX,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002009521,25.8739,-80.3756
71629,"TRANSFLO TERMINAL SERVICES, INC.",11,,http://echo.epa.gov/detailed-facility-report?fid=110039635865,30.326390000000004,-81.72006
79696,"SUWANNEE AMERICAN CEMENT COMPANY, LLC.",10,4.0,http://echo.epa.gov/detailed-facility-report?fid=110040492302,28.760864,-82.02535300000002
48974,THE QUIKRETE COMPANIES LLC,10,3.0,http://echo.epa.gov/detailed-facility-report?fid=110001410820,30.579690000000006,-87.02731
63577,SUWANNEE AMERICAN CEMENT,9,5.0,http://echo.epa.gov/detailed-facility-report?fid=110007032638,29.9616,-82.8497
97892,"DUKE ENERGY FLORIDA, LLC-PL BARTOW POWER PLANT",9,,http://echo.epa.gov/detailed-facility-report?fid=110000588846,27.862009000000004,-82.601185
3380,"GREEN CIRCLE BIO ENERGY, INC.",8,3.0,http://echo.epa.gov/detailed-facility-report?fid=110057424899,30.73773,-85.39095
15056,ASCEND PERFORMANCE MATERIALS LLC,8,3.0,http://echo.epa.gov/detailed-facility-report?fid=110027373045,30.596678000000004,-87.251977
43984,US NASA JOHN F KENNEDY SPACE CENTER,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110027360255,28.425140000000006,-81.41967
100777,PGT INDUSTRIES,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005639835,27.141971,-82.408307
48634,APAC MELBOURNE PLANT,7,,http://echo.epa.gov/detailed-facility-report?fid=110027963158,28.211843,-80.66835999999998
81126,LOGISTEC GULF COAST LLC,6,3.0,http://echo.epa.gov/detailed-facility-report?fid=110064744923,27.80977,-82.38428
15117,"THE QUIKRETE COMPANIES, LLC.",6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110006176271,28.011440000000004,-81.87783
85634,"HARVEST POWER ORLANDO, LLC",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064846298,28.371142,-81.553967
115271,"TAYLOR MADE FIBERGLASS, INC.",6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070507361,30.32958,-81.70308
5089,"HOLLYWOOD WOODWORK, INC.",6,,http://echo.epa.gov/detailed-facility-report?fid=110064132727,25.996283,-80.158702
