REGISTRY_ID,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110000442227,BUCKHORN RUBBER PRODUCTS INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110000442227,39.680531,-91.39926899999999
110000595981,CONTINENTAL CEMENT CO LLC,7,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000595981,39.67913,-91.31424
110010819070,GOLDEN TRIANGLE ENERGY,5,,http://echo.epa.gov/detailed-facility-report?fid=110010819070,40.18925,-95.36789
110033218845,POET BIOREFINING-MACON,1,,http://echo.epa.gov/detailed-facility-report?fid=110033218845,39.7481,-92.3851
110001448498,LIFELINE FOODS,1,,http://echo.epa.gov/detailed-facility-report?fid=110001448498,39.74025,-94.846817
110018006343,MONROE CITY POWER PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110018006343,39.652451,-91.79950699999999
110001460400,NORTHCREST APARTMENTS,0,,http://echo.epa.gov/detailed-facility-report?fid=110001460400,39.188171999999994,-94.61191
110041352871,MIDWEST QUALITY GLOVES INC - CHILLICOTHE,0,,http://echo.epa.gov/detailed-facility-report?fid=110041352871,39.77803,-93.54342
110000443645,BLUESCOPE BUILDINGS NORTH AMERICA INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000443645,39.718891,-94.89196
110000823422,HOLLISTER INC-DIV OF SCHNEIDER INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000823422,40.17747,-92.56936
110001456095,REXAM HOME AND PERSONAL CARE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001456095,39.33324,-94.25001999999999
110022883325,MARTIN-MARIETTA MATERIALS - BARNARD QUARRY,0,,http://echo.epa.gov/detailed-facility-report?fid=110022883325,40.190182,-94.84356700000001
110001459653,ALFRED & DONNA CUSHING RESIDENCE,0,,http://echo.epa.gov/detailed-facility-report?fid=110001459653,39.74114,-94.23431
110015854477,PORT INDUSTRIES INC.,0,,http://echo.epa.gov/detailed-facility-report?fid=110015854477,39.78941,-91.51521
110001448595,HERZOG CONTRACTING CORPORATION-HERZOG RED E MIXED CONCRETE CO,0,,http://echo.epa.gov/detailed-facility-report?fid=110001448595,39.75804,-94.8516
110011082595,MFA AGRI SERVICE VANDALIA,0,,http://echo.epa.gov/detailed-facility-report?fid=110011082595,39.307520000000004,-91.49025999999999
110017980381,PREMIUM STANDARD FARMS-LUCERNE FEED MILL,0,,http://echo.epa.gov/detailed-facility-report?fid=110017980381,40.431222,-93.218861
110013744751,A1 INDUSTRIES,0,,http://echo.epa.gov/detailed-facility-report?fid=110013744751,39.733016,-94.859566
110035429373,MCI OVERHAUL BASE,0,,http://echo.epa.gov/detailed-facility-report?fid=110035429373,39.29513,-94.69106
110006063767,DIVERSIFIED DIEMAKERS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110006063767,39.798983,-91.51461
