,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
4905,MACYS DEERBROOK,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070158143,30.004990000000006,-95.270893
70975,HOUSTON PLATING & COATINGS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054867603,29.968382,-95.248192
73593,HARRISON ELECTROPOLISHING,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005192166,29.850194,-95.585385
83472,TEXAS COUPLINGS,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005163937,30.06593,-95.43947
18374,FAIRBANKS MORSE,8,,http://echo.epa.gov/detailed-facility-report?fid=110008155343,29.879858,-95.591229
90727,INTERTEK WESTPORT TECHNOLOGY CENTER,7,,http://echo.epa.gov/detailed-facility-report?fid=110005107160,29.78053,-95.44433
97100,SALZGITTER MANNESMANN STAINLESS TUBES,6,,http://echo.epa.gov/detailed-facility-report?fid=110000901828,29.86701,-95.58535
46313,DRI HOLDINGS INC.,5,,http://echo.epa.gov/detailed-facility-report?fid=110070604836,29.978853000000004,-95.574815
8841,G & H DIVERSIFIED MANUFACTURING,4,3.0,http://echo.epa.gov/detailed-facility-report?fid=110054869086,29.850673,-95.586145
48140,FIRST TRANSIT NORTHWEST BUS OPERATING FACILITY,4,,http://echo.epa.gov/detailed-facility-report?fid=110002345043,29.816474,-95.466664
44350,IMAGE SET,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070703557,29.78053,-95.44433
107226,WETMORE PLANT,3,,http://echo.epa.gov/detailed-facility-report?fid=110005070127,29.80463,-95.56399
112061,SAGIS,3,,http://echo.epa.gov/detailed-facility-report?fid=110070595619,29.80777,-95.44969
99651,INTERLINE BRANDS,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110042426853,29.78405,-95.45006
5785,FLOTEK CHEMISTRY,2,,http://echo.epa.gov/detailed-facility-report?fid=110069708132,29.897685,-95.54922
18192,CRC EVANS AUTOWELD,1,,http://echo.epa.gov/detailed-facility-report?fid=110054868461,29.94497,-95.52034
29474,RICE UNIVERSITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110000901757,29.72063,-95.39372
32208,STEPAN,1,,http://echo.epa.gov/detailed-facility-report?fid=110070435206,29.819470000000006,-95.56417
40299,VARCO SHAFFER FACILITY,1,,http://echo.epa.gov/detailed-facility-report?fid=110000461679,29.86307,-95.60604
87445,WEST LITTLE YORK COATING PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000461508,29.86623,-95.58885
