,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
5765,SUNRISE HOSPITAL AND MEDICAL CENTER LLC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110009460591,36.13253,-115.1369
6533,INTERNATIONAL GAME TECHNOLOGY,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000473112,39.45087,-119.76037
6784,AHERN RENTALS INC,12,3.0,http://echo.epa.gov/detailed-facility-report?fid=110032644725,36.17716,-115.16785
287,GRAND SIERRA RESORT AND CASINO,12,,http://echo.epa.gov/detailed-facility-report?fid=110004293540,39.52753,-119.78034
565,KMART DISTRIBUTION CENTER,12,,http://echo.epa.gov/detailed-facility-report?fid=110041285640,39.52373,-119.73981
1239,BRUCE INDUSTRIES INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110002138464,39.23251,-119.56265
1499,"VDM METALS USA, LLC",12,,http://echo.epa.gov/detailed-facility-report?fid=110000473087,39.658699,-119.882822
2447,NV RECYCLING,12,,http://echo.epa.gov/detailed-facility-report?fid=110044284100,39.096374,-119.777496
5614,DAYTON VALLEY COUNTRY CLUB,12,,http://echo.epa.gov/detailed-facility-report?fid=110004296397,39.241364,-119.558161
8387,SADLIER SEARCHLIGHT COMPLAINT,12,,http://echo.epa.gov/detailed-facility-report?fid=110043232686,35.46340900000001,-114.938155
10663,SIERRA ENVIRONMENTAL MONITORING INC,12,,http://echo.epa.gov/detailed-facility-report?fid=110004285238,39.5117,-119.7477
10881,ANILOX ROLL COMPANY WEST,12,,http://echo.epa.gov/detailed-facility-report?fid=110004305243,36.24505,-115.09033
11637,WEST COAST IMAGING,12,,http://echo.epa.gov/detailed-facility-report?fid=110031294418,39.45037,-119.75076
7468,SOUTHERN HILLS HOSPITAL,11,3.0,http://echo.epa.gov/detailed-facility-report?fid=110069460639,36.07024000000001,-115.29618
6080,HYCROFT MINE,10,3.0,http://echo.epa.gov/detailed-facility-report?fid=110007980453,40.97317,-117.73531
7529,"INMAR SUPPLY CHAIN SOLUTIONS, LLC",10,,http://echo.epa.gov/detailed-facility-report?fid=110012230736,39.413722,-119.749672
5130,UNITED PARCEL SERVICE,8,3.0,http://echo.epa.gov/detailed-facility-report?fid=110007980042,39.53147,-119.70356
1831,"SFPP, L.P. RENO TERMINAL",8,,http://echo.epa.gov/detailed-facility-report?fid=110000805200,39.53419,-119.74886
5518,LONE TREE MINE,8,,http://echo.epa.gov/detailed-facility-report?fid=110007980435,40.821784,-117.237187
1740,CURTIS 1000,5,,http://echo.epa.gov/detailed-facility-report?fid=110015844997,36.23471,-115.09872
