,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
16076,FCC (NORTH CAROLINA) PAPER PLANT,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110055573669,34.802668,-79.4414
37923,LUMBERTON ENERGY LLC,5,6.0,http://echo.epa.gov/detailed-facility-report?fid=110007015050,34.59248,-78.99738
39689,"SOUTHERN RESIN, INC.",5,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000346439,35.825849,-80.097031
1041,DNP IMS AMERICA CORPORATION,4,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001493492,35.42222,-80.65921999999998
5380,"SECURE TURF, INC. - EMMA ROSE FARMS",4,,http://echo.epa.gov/detailed-facility-report?fid=110070560640,35.107083,-80.574023
10195,CAROLINA STALITE CO AQUADALE PROPERTIES,4,,http://echo.epa.gov/detailed-facility-report?fid=110000348749,35.22946599999999,-80.243888
35021,HORNWOOD INC,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064190959,34.95302,-79.95711999999997
26739,"XMC FILMS, INC.",3,,http://echo.epa.gov/detailed-facility-report?fid=110016687183,34.60595,-79.09438
2972,FIBER COMPOSITES LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110039019424,35.41931599999999,-80.211766
3109,WSA ROCKY RIVER REGIONAL WWTP,2,,http://echo.epa.gov/detailed-facility-report?fid=110001475653,35.326239,-80.539345
43281,UNILIN FLOORING,2,,http://echo.epa.gov/detailed-facility-report?fid=110021035814,35.86743,-80.05013000000002
47079,TYSON FOODS MONROE PROCESSING PLANT,2,,http://echo.epa.gov/detailed-facility-report?fid=110000758314,34.980833000000004,-80.49333299999998
11315,"JORDAN LUMBER & SUPPLY, INC.",1,4.0,http://echo.epa.gov/detailed-facility-report?fid=110009857057,35.25749099999999,-79.97632
22221,PPG INDUSTRIES FIBER GLASS PRODUCTS INC,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000346082,35.75525,-80.28116
30364,"NATURES EARTH PELLETS NC, LLC",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110040504399,34.800453999999995,-79.45817
7103,CAMPBELL SOUP SUPPLY COMPANY,1,,http://echo.epa.gov/detailed-facility-report?fid=110018837892,34.7724,-79.325
7914,"OMNOVA SOLUTIONS, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110000348543,35.02511,-80.60432
8435,"GREDE II - BISCOE, LLC",1,,http://echo.epa.gov/detailed-facility-report?fid=110000345573,35.3607,-79.7686
14192,"PILKINGTON NORTH AMERICA, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110064226868,34.748702,-79.405889
22071,"CHEMICAL SPECIALTIES, INC.",1,,http://echo.epa.gov/detailed-facility-report?fid=110057679739,35.33417,-80.6177
