,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
32469,ENERGY RECOVERY RESOURCES,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001493508,35.33761,-80.61407
1041,DNP IMS AMERICA CORPORATION,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001493492,35.42222,-80.65921999999998
13588,INNOSPEC PERFORMANCE CHEMICALS US CO,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000349114,35.7037,-80.41266999999998
16076,FCC (NORTH CAROLINA) PAPER PLANT,3,4.0,http://echo.epa.gov/detailed-facility-report?fid=110055573669,34.802668,-79.4414
17034,ELG UTICA ALLOYS LLC,3,3.0,http://echo.epa.gov/detailed-facility-report?fid=110067270447,34.991693,-80.50049200000002
33793,EI INC.,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110054814778,35.53433,-80.60726
7914,"OMNOVA SOLUTIONS, INC.",3,,http://echo.epa.gov/detailed-facility-report?fid=110000348543,35.02511,-80.60432
22221,PPG INDUSTRIES FIBER GLASS PRODUCTS INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110000346082,35.75525,-80.28116
9517,TRINITY MANUFACTURING INCORPORATED,2,,http://echo.epa.gov/detailed-facility-report?fid=110000349935,34.918889,-79.673333
18566,SILGAN CAN COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110000350085,34.772816,-79.32673299999998
29647,"FCC (NORTH CAROLINA), INCORPORATED",2,,http://echo.epa.gov/detailed-facility-report?fid=110012197194,34.8104,-79.51916
26739,"XMC FILMS, INC.",0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110016687183,34.60595,-79.09438
36817,ACME NAMEPLATE & MANUFACTURING INC.,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002321611,34.97895,-80.50114
158,AUTO RADIATOR SERVICE,0,,http://echo.epa.gov/detailed-facility-report?fid=110004059786,35.50873,-80.61665
212,PLAZA CLEANERS - DC,0,,http://echo.epa.gov/detailed-facility-report?fid=110001496845,35.50921,-80.60903
422,FERRO FAB INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110006070027,34.899,-79.727579
636,NATIONAL TIRE & BATTERY #8435,0,,http://echo.epa.gov/detailed-facility-report?fid=110070540706,35.39979,-80.65951
696,"MERITOR, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110001488275,34.771302,-79.362363
715,ARTISTIC FRAME COMPANY,0,,http://echo.epa.gov/detailed-facility-report?fid=110038457176,35.4955,-80.603316
771,SUPERIOR INDUSTRIAL MAINTENANCE CO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110037426318,35.35024,-80.61367
