,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
7348,J R SIMPLOT DON PLANT,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000600421,42.9072,-112.526
5843,THE AMALGAMATED SUGAR COMPANY TWIN FALLS,11,2.0,http://echo.epa.gov/detailed-facility-report?fid=110000468388,42.531995,-114.431448
10905,MOUNTAIN HOME AIR FORCE BASE USAF,8,,http://echo.epa.gov/detailed-facility-report?fid=110022448298,43.04805,-115.8647
7034,POTLATCHDELTIC SAINT MARIES COMPLEX,3,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000468789,47.323441,-116.586195
10850,INEEL ADVANCED TEST REACTOR COMPLEX,2,1.0,http://echo.epa.gov/detailed-facility-report?fid=110017393131,43.587261,-112.960846
1994,PAYETTE COUNTY CLAY PEAKS LANDFILL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110034129306,44.067854,-116.862323
6500,MCCAIN FOODS USA BURLEY FACILITY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110007048701,42.535437,-113.84516
8015,BASIC AMERICAN FOODS SHELLEY,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002347489,43.37523,-112.127612
11424,"IRWS, LLC",1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110069998739,43.544513,-116.157363
11876,TESORO LOGISTICS BOISE TERMINAL,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000773280,43.607323,-116.251107
12404,ROCK CREEK DIGESTERS,1,1.0,http://echo.epa.gov/detailed-facility-report?fid=110057111566,42.500847,-114.615114
2713,IDAHO SAND & GRAVEL 00256,1,,http://echo.epa.gov/detailed-facility-report?fid=110042093686,44.302095,-114.595625
6452,BASIC AMERICAN FOODS BLACKFOOT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000468324,43.201211,-112.382433
7886,GREAT WESTERN MALTING,1,,http://echo.epa.gov/detailed-facility-report?fid=110055556447,42.893165,-112.48786
8402,MONSANTO SODA SPRINGS PLANT,1,,http://echo.epa.gov/detailed-facility-report?fid=110000743982,42.687031,-111.5878
10178,EVERGREEN FORESTS AND TAMARACK ENERGY,1,,http://echo.epa.gov/detailed-facility-report?fid=110020061653,44.955946,-116.388334
6505,THE AMALGAMATED SUGAR COMPANY MINI-CASSIA,0,3.0,http://echo.epa.gov/detailed-facility-report?fid=110000468431,42.611671,-113.757423
5922,TMC INC,0,2.0,http://echo.epa.gov/detailed-facility-report?fid=110064141824,43.519179,-111.983944
437,GAYLE MANUFACTURING COMPANY INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005792400,43.58203,-116.533
867,IDAHO FOREST GROUP LACLEDE,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110020056106,48.16685,-116.76031
