REGISTRY_ID,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
110040504077,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,4,,http://echo.epa.gov/detailed-facility-report?fid=110040504077,34.03065,-78.261116
110000350352,HEXION INC. - ACME OPERATIONS,3,,http://echo.epa.gov/detailed-facility-report?fid=110000350352,34.32615,-78.19928
110000350272,CASTLE HAYNE QUARRY,2,,http://echo.epa.gov/detailed-facility-report?fid=110000350272,34.372516,-77.859466
110000350325,"GLYCOTECH, INC.",2,,http://echo.epa.gov/detailed-facility-report?fid=110000350325,34.25965,-78.08440999999999
110001482681,CONESTOGA KENLY PLANT & SPRAYROOM,2,,http://echo.epa.gov/detailed-facility-report?fid=110001482681,35.57738,-78.14965
110018677190,DEACON JONES BUICK-PONTIAC,0,,http://echo.epa.gov/detailed-facility-report?fid=110018677190,35.518159999999995,-78.31796
110007662092,"KROY BUILDING PRODUCTS, INC. DBA PLY GEM FENCE AND RAIL",0,,http://echo.epa.gov/detailed-facility-report?fid=110007662092,34.29915,-79.0407
110009858323,ASC SIGNAL CORP,0,,http://echo.epa.gov/detailed-facility-report?fid=110009858323,35.51218,-78.3057
110022570984,MARTIN'S IMPORT SALVAGE,0,,http://echo.epa.gov/detailed-facility-report?fid=110022570984,35.74708,-78.34714
110070491734,"HERR TRANSPORT, LLC",0,,http://echo.epa.gov/detailed-facility-report?fid=110070491734,34.32728,-78.69503
110007663965,HARRIET AND HENDERSON YARNS - CLARKTON PLT,0,,http://echo.epa.gov/detailed-facility-report?fid=110007663965,34.492778,-78.669444
110024834376,"WALEX PRODUCTS COMPANY, INC.",0,,http://echo.epa.gov/detailed-facility-report?fid=110024834376,34.255851,-78.070909
110004035188,CITY OF KINSTON FLEET MAINTENANCE GARAGE,0,,http://echo.epa.gov/detailed-facility-report?fid=110004035188,35.227131,-77.610881
110004021978,FEDERAL PAPER BOARD CO INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110004021978,34.31819,-78.40813
110023154959,JAMES A. LOUGHLIN WASTEWATER TREATMENT PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110023154959,34.264722,-77.921111
110043583967,THE SERVICE CLEANERS,0,,http://echo.epa.gov/detailed-facility-report?fid=110043583967,35.648759999999996,-78.39587
110018501780,EASTERN AUTOMOTIVE INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110018501780,35.3833,-78.3722
110018610653,DEALS ON WHEELS INCORPORATED,0,,http://echo.epa.gov/detailed-facility-report?fid=110018610653,35.75715,-78.296974
110006175977,S & W READY MIX CONCRETE COMPANY - BOLIV,0,,http://echo.epa.gov/detailed-facility-report?fid=110006175977,34.04252,-78.25323
110000534315,HOG SLAT INC-NEWTON GROVE SITE,0,,http://echo.epa.gov/detailed-facility-report?fid=110000534315,35.24289,-78.353953
