,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
11650,CENTURY ALUMINUM OF KENTUCKY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000380917,37.944999,-86.787778
30959,AMERICAN FUJI SEAL,12,,http://echo.epa.gov/detailed-facility-report?fid=110000883615,37.82477100000001,-85.43001
24487,CUMBERLAND PRODUCTS INC,8,,http://echo.epa.gov/detailed-facility-report?fid=110003255343,37.59494,-85.76760999999998
1845,"TOYOTA BOSHOKU KENTUCKY, LLC",6,,http://echo.epa.gov/detailed-facility-report?fid=110006754645,37.78387,-84.86511999999998
20184,KENTUCKY CHROME WORKS LLC,6,,http://echo.epa.gov/detailed-facility-report?fid=110045521958,37.165278,-85.919167
6624,"KOBELCO ALUMINUM PRODUCTS & EXTRUSIONS, INC.",5,,http://echo.epa.gov/detailed-facility-report?fid=110070207829,36.937797,-86.50573
5065,DOW CORNING CORPORATION,4,,http://echo.epa.gov/detailed-facility-report?fid=110000381186,37.66512,-85.83685
7749,O'REILLY AUTO PARTS STORE 1786,4,,http://echo.epa.gov/detailed-facility-report?fid=110067679471,37.69153,-85.2348
12695,"INTEGRATED COMMERCIALIZATION SOLUTIONS, LLC",4,,http://echo.epa.gov/detailed-facility-report?fid=110042185970,38.058868,-85.70643000000003
7364,ARCH CHEMICALS INC,3,,http://echo.epa.gov/detailed-facility-report?fid=110000377976,38.002597,-86.11790500000002
10067,SAM'S CLUB #4992,3,,http://echo.epa.gov/detailed-facility-report?fid=110032967252,37.72639,-85.88965999999998
11787,ARMAG CORPORATION,3,,http://echo.epa.gov/detailed-facility-report?fid=110022311960,37.81692,-85.42445
16622,STUPP BRIDGE COMPANY,3,,http://echo.epa.gov/detailed-facility-report?fid=110003255192,36.92467,-86.50745
23662,INOAC PACKAGING GROUP,3,,http://echo.epa.gov/detailed-facility-report?fid=110000377770,37.83117,-85.47312
1623,MODERN PLATING COATINGS & FINISHES LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110000380374,37.680794,-85.916915
2095,TOYOTA BOSHOKU KENTUCKY LLC - BARDSTOWN,2,,http://echo.epa.gov/detailed-facility-report?fid=110000377798,37.8324,-85.4715
3469,NPR OF AMERICA CORPORATION,2,,http://echo.epa.gov/detailed-facility-report?fid=110070207823,37.84122,-85.4775
5895,BARBER CABINET COMPANY,2,,http://echo.epa.gov/detailed-facility-report?fid=110003218688,37.69095,-85.22818000000002
6427,DISTINCT PACKABILITIES LLC,2,,http://echo.epa.gov/detailed-facility-report?fid=110003233073,37.99066,-85.71503
12266,"INOAC AUTOMOTIVE, LLC",2,,http://echo.epa.gov/detailed-facility-report?fid=110000766350,37.69516,-85.22725
