,FAC_NAME,noncomp_count,CAA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
31139,BARTON DISTILLERY,1,,http://echo.epa.gov/detailed-facility-report?fid=110012315100,37.805122,-85.47801
31823,3A COMPOSITES,1,,http://echo.epa.gov/detailed-facility-report?fid=110000542084,37.005,-85.943333
3358,KENTUCKY CHROME WORKS LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110000381300,37.16496,-85.91846
5447,JIM BEAM BRANDS CO - CLERMONT PLANT,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110011590705,37.92905,-85.652687
15130,OWL'S HEAD ALLOYS INC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015680253,36.9313,-86.50599
19116,QUEST INDUSTRIES LLC,0,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070005194,37.68682,-85.88762
621,TRINITY GLASS INTERNATIONAL,0,,http://echo.epa.gov/detailed-facility-report?fid=110042328497,36.92864,-86.40760999999998
904,COLUMBIA GULF TRANSMISSION LLC - PAINT LICK COMPRESSOR STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110070222918,37.579722,-84.459722
1845,"TOYOTA BOSHOKU KENTUCKY, LLC",0,,http://echo.epa.gov/detailed-facility-report?fid=110006754645,37.78387,-84.86511999999998
2095,TOYOTA BOSHOKU KENTUCKY LLC - BARDSTOWN,0,,http://echo.epa.gov/detailed-facility-report?fid=110000377798,37.8324,-85.4715
2247,MARRILLIA ENVIRONMENTAL LLC,0,,http://echo.epa.gov/detailed-facility-report?fid=110039133906,38.069467,-85.550061
2351,ARCOSA LIGHTWEIGHT - BROOKS PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000766289,38.0381,-85.7153
3264,OWENSBORO MUNICIPAL UTILITIES ELMER SMITH STATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110056956940,37.79513,-87.060675
4603,VITTITOW CABINETS,0,,http://echo.epa.gov/detailed-facility-report?fid=110003250115,37.6844,-85.56815
4627,PRECOAT METALS,0,,http://echo.epa.gov/detailed-facility-report?fid=110000380935,37.929853,-86.78121
4714,AKEBONO ELIZABETHTOWN PLANT,0,,http://echo.epa.gov/detailed-facility-report?fid=110000381220,37.683611,-85.9175
5006,EARTHGRAINS BAKERY,0,,http://echo.epa.gov/detailed-facility-report?fid=110011772288,37.75271,-87.10611999999998
5065,DOW CORNING CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110000381186,37.66512,-85.83685
5151,OWENSBORO SPECIALTY POLYMERS INC,0,,http://echo.epa.gov/detailed-facility-report?fid=110000747835,37.8125,-87.05
5399,LORD CORPORATION,0,,http://echo.epa.gov/detailed-facility-report?fid=110000380301,36.95275,-86.48971999999998
