,FAC_NAME,noncomp_count,RCRA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
3143,F & D AUTO REPAIR LLC,12,2.0,http://echo.epa.gov/detailed-facility-report?fid=110014379564,38.92063,-76.97899
2122,HOWARD UNIVERSITY,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110038115866,38.919782,-77.02599000000002
1615,ARCHITECT OF THE CAPITOL OFFICE BUILDINGS REFINISHING FACILITY,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110001136315,38.899347,-77.009097
1673,THE GEORGE WASHINGTON UNIVERSITY HOSPITAL,7,,http://echo.epa.gov/detailed-facility-report?fid=110064121070,38.90109,-77.05011999999998
78,"UNITED VENTURES CONSORTIUM, INC.",6,5.0,http://echo.epa.gov/detailed-facility-report?fid=110062919034,38.92481,-76.97014
1021,ALL  MAKE AUTO,6,2.0,http://echo.epa.gov/detailed-facility-report?fid=110070244930,38.92023,-76.97867
2811,THE GEORGE WASHINGTON UNIVERSITY - FOGGY BOTTOM,6,1.0,http://echo.epa.gov/detailed-facility-report?fid=110064319651,38.89958,-77.04884
1351,HERBERT C HOOVER BUILDING - DEPARTMENT OF COMMERCE,6,,http://echo.epa.gov/detailed-facility-report?fid=110043306179,38.89209,-77.03208000000002
1826,MEDSTAR GEORGETOWN UNIVERSITY HOSPITAL,6,,http://echo.epa.gov/detailed-facility-report?fid=110012227321,38.91259,-77.07417
2332,MARET SCHOOL INC  (PRIVATE SCHOOL),6,,http://echo.epa.gov/detailed-facility-report?fid=110025690278,38.92903,-77.06043000000003
2344,"BALDWIN GRAPHICS, INC",6,,http://echo.epa.gov/detailed-facility-report?fid=110070207116,38.90409,-77.03288
2379,"WASHINGTON AQUEDUCT, MCMILLAN WTP, USACE",6,,http://echo.epa.gov/detailed-facility-report?fid=110000500832,38.92237,-77.01215
2791,UNITED STATES DEPARTMENT OF AGRICULTURE,6,,http://echo.epa.gov/detailed-facility-report?fid=110006181461,38.88757,-77.03195
3068,CVS PHARMACY #1338,6,,http://echo.epa.gov/detailed-facility-report?fid=110045965354,38.88467,-76.99638
880,EABLAD EXXON LLC,5,6.0,http://echo.epa.gov/detailed-facility-report?fid=110001968666,38.96693,-77.02752
75,GSA LAFAYETTE BUILDING,5,4.0,http://echo.epa.gov/detailed-facility-report?fid=110045414761,38.90095,-77.03469
841,METRO SERVICE CENTER,5,,http://echo.epa.gov/detailed-facility-report?fid=110027224518,38.914402,-76.988753
1472,DISTRICT CENTER,5,,http://echo.epa.gov/detailed-facility-report?fid=110039576900,38.89673,-77.02808
1920,UNITED METHODIST BUILDING,5,,http://echo.epa.gov/detailed-facility-report?fid=110040517170,38.89121,-77.00534
2024,ALL-STAR AUTO BODY INC,5,,http://echo.epa.gov/detailed-facility-report?fid=110041986189,38.92171,-76.97421999999997
