,FAC_NAME,noncomp_count,CWA_FORMAL_ACTION_COUNT,DFR_URL,FAC_LAT,FAC_LONG
20597,FELLOWSHIP DELIVERANCE CHURCH,13,,http://echo.epa.gov/detailed-facility-report?fid=110070598556,36.699103,-76.326444
14497,TRAVELERS INN - PETERSBURG,12,1.0,http://echo.epa.gov/detailed-facility-report?fid=110062647621,37.08589,-77.35739000000002
1041,SOLID ROCK WORLDWIDE OUTREACH MINISTRY,12,,http://echo.epa.gov/detailed-facility-report?fid=110070598260,36.61044,-76.20215
9859,MURPHYS TRAILER PARK WWTP A,12,,http://echo.epa.gov/detailed-facility-report?fid=110070601344,36.97756,-76.55273000000003
10774,DOC - SOUTHAMPTON CORRECTIONAL CENTER,11,1.0,http://echo.epa.gov/detailed-facility-report?fid=110005246634,36.722094,-77.255792
13133,CHILDRENS HOME OF VIRGINIA BAPTIST INCORPORATED,11,,http://echo.epa.gov/detailed-facility-report?fid=110010915956,37.263258,-77.489236
13200,THREE CREEK WWTP,11,,http://echo.epa.gov/detailed-facility-report?fid=110039940696,36.72868,-77.51189000000002
4312,DUTOY CREEK WWTP,10,1.0,http://echo.epa.gov/detailed-facility-report?fid=110015314284,37.5117,-77.77454
2933,POWHATAN COMMUNITY CHURCH,10,,http://echo.epa.gov/detailed-facility-report?fid=110070602211,37.56214,-77.96131
21959,CHESAPEAKE REGIONAL AIRPORT,10,,http://echo.epa.gov/detailed-facility-report?fid=110020787665,36.66699000000001,-76.33039000000002
27782,GEORGIA PACIFIC WOOD PRODUCTS LLC - SKIPPERS,10,,http://echo.epa.gov/detailed-facility-report?fid=110002402720,36.548931,-77.524872
33778,US ARMY GARRISON FORT LEE VA,10,,http://echo.epa.gov/detailed-facility-report?fid=110000826116,37.24,-77.34
34248,RCCG HOUSE OF PRAISE,10,,http://echo.epa.gov/detailed-facility-report?fid=110070599822,36.71298,-76.32285
1609,CONCRETE PRECAST SYSTEMS INC - CHESAPEAKE,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110002342787,36.7642,-76.29419
5734,SOLENIS LLC,9,1.0,http://echo.epa.gov/detailed-facility-report?fid=110070828262,36.6512,-76.999045
1990,HARBOUR EAST VILLAGE WWTP,9,,http://echo.epa.gov/detailed-facility-report?fid=110010915714,37.34979000000001,-77.373729
5124,SPRING BRANCH WASTE WATER TREATMENT FACILITY,9,,http://echo.epa.gov/detailed-facility-report?fid=110010914662,37.050329,-77.08596999999997
19715,WILLIAMS MILTON RESIDENCE,9,,http://echo.epa.gov/detailed-facility-report?fid=110070603296,36.704722,-77.088222
18554,RED HILL UTILITY LLC,8,1.0,http://echo.epa.gov/detailed-facility-report?fid=110008997130,37.26205,-77.34854
4957,SKIPPERS WASTEWATER TREATMENT FACILITY,8,,http://echo.epa.gov/detailed-facility-report?fid=110010915750,36.60473,-77.56664
